Player Name,Agent Name,R,ACS,K,D,K/D +/–,+/–,KAST,ADR,HS%,FK,FK/FD +/–,+/–,Team Name,Map Name,Map #,Id,Unique Enum,Stage,Series,winner,rounds
yetujey,Cypher,"1.17
1.19
1.15","234
207
263","30
14
16","

29
14
15

","12
5
7","+1
0
+1","79%
68%
89%","157
130
183","21%
24%
19%","8
2
6","3
3
0","+5
-1
+6",FUT Esports,Lotus,1,297405,2974051,Group Stage,Decider (A),Karmine Corp,"0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0"
MrFaliN,Omen,"0.91
0.81
1.01","194
197
192","23
10
13","

28
16
12

","19
11
8","-5
-6
+1","66%
68%
63%","137
133
141","18%
17%
18%","3
1
2","4
2
2","-1
-1
0",FUT Esports,Lotus,1,297405,2974051,Group Stage,Decider (A),Karmine Corp,"0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0"
qRaxs,Gekko,"0.89
0.73
1.05","162
126
199","20
7
13","

29
16
13

","11
5
6","-9
-9
0","68%
68%
68%","118
102
134","27%
16%
40%","1
1
0","2
1
1","-1
0
-1",FUT Esports,Lotus,1,297405,2974051,Group Stage,Decider (A),Karmine Corp,"0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0"
cNed,Raze,"0.59
0.72
0.47","147
174
121","18
11
7","

32
16
16

","5
3
2","-14
-5
-9","58%
58%
58%","98
115
81","23%
28%
15%","4
3
1","8
2
6","-4
+1
-5",FUT Esports,Lotus,1,297405,2974051,Group Stage,Decider (A),Karmine Corp,"0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0"
marteen,Yoru,"0.89
0.76
0.95","225
217
229","12
3
9","

16
5
11

","8
3
5","-4
-2
-2","65%
60%
67%","147
136
151","27%
29%
26%","4
1
3","1
0
1","+3
+1
+2",Karmine Corp,Bind,2,297405,2974052,Group Stage,Decider (A),Karmine Corp,"1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0"
N4RRATE,Raze,"0.87
0.76
0.91","209
168
227","13
4
9","

14
4
10

","0
0
0","-1
0
-1","59%
60%
58%","134
84
155","24%
33%
22%","4
1
3","3
1
2","+1
0
+1",Karmine Corp,Bind,2,297405,2974052,Group Stage,Decider (A),Karmine Corp,"1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0"
MAGNUM,Skye,"0.81
0.90
0.78","130
185
108","7
3
4","

12
5
7

","9
1
8","-5
-2
-3","59%
60%
58%","86
134
66","27%
56%
12%","0
0
0","1
1
0","-1
-1
0",Karmine Corp,Bind,2,297405,2974052,Group Stage,Decider (A),Karmine Corp,"1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0"
sh1n,Omen,"0.66
0.60
0.69","97
86
102","6
2
4","

12
5
7

","4
0
4","-6
-3
-3","71%
60%
75%","61
55
64","45%
100%
33%","0
0
0","0
0
0","0
0
0",Karmine Corp,Bind,2,297405,2974052,Group Stage,Decider (A),Karmine Corp,"1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0"
tomaszy,Viper,"0.63
0.27
0.78","161
90
192","7
1
6","

16
6
10

","8
2
6","-9
-5
-4","71%
60%
75%","119
68
141","26%
29%
25%","1
0
1","3
1
2","-2
-1
-1",Karmine Corp,Bind,2,297405,2974052,Group Stage,Decider (A),Karmine Corp,"1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0"
qRaxs,Kayo,"1.64
1.63
1.64","284
286
278","18
13
5","

8
6
2

","8
5
3","+10
+7
+3","82%
75%
100%","177
181
168","21%
24%
16%","1
0
1","2
0
2","-1
0
-1",FUT Esports,Bind,2,297405,2974052,Group Stage,Decider (A),Karmine Corp,"0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1"
AtaKaptan,Omen,"1.62
1.64
1.56","301
331
231","20
15
5","

9
7
2

","6
6
0","+11
+8
+3","88%
92%
80%","180
196
141","33%
29%
56%","2
1
1","0
0
0","+2
+1
+1",FUT Esports,Bind,2,297405,2974052,Group Stage,Decider (A),Karmine Corp,"0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1"
yetujey,Viper,"1.25
1.06
1.71","177
159
220","11
7
4","

7
5
2

","5
2
3","+4
+2
+2","88%
83%
100%","120
110
144","33%
44%
24%","0
0
0","0
0
0","0
0
0",FUT Esports,Bind,2,297405,2974052,Group Stage,Decider (A),Karmine Corp,"0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1"
MrFaliN,Gekko,"1.09
1.06
1.15","229
198
306","14
8
6","

10
6
4

","8
5
3","+4
+2
+2","82%
75%
100%","160
142
205","19%
28%
11%","2
2
0","3
3
0","-1
-1
0",FUT Esports,Bind,2,297405,2974052,Group Stage,Decider (A),Karmine Corp,"0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1"
cNed,Raze,"0.62
0.63
0.60","132
129
142","7
6
1","

11
8
3

","2
2
0","-4
-2
-2","76%
75%
80%","100
100
99","31%
33%
27%","3
2
1","4
4
0","-1
-2
+1",FUT Esports,Bind,2,297405,2974052,Group Stage,Decider (A),Karmine Corp,"0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1"
MAGNUM,Cypher,"1.45
0.81
1.88","250
138
325","18
4
14","

13
7
6

","9
3
6","+5
-3
+8","80%
75%
83%","162
98
205","33%
29%
34%","2
1
1","1
1
0","+1
0
+1",Karmine Corp,Sunset,3,297405,2974053,Group Stage,Decider (A),Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1"
marteen,Raze,"1.34
1.45
1.27","327
387
288","21
10
11","

16
7
9

","6
2
4","+5
+3
+2","70%
75%
67%","209
233
193","23%
24%
23%","4
1
3","2
1
1","+2
0
+2",Karmine Corp,Sunset,3,297405,2974053,Group Stage,Decider (A),Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1"
sh1n,Omen,"1.12
0.74
1.36","189
99
249","15
3
12","

13
5
8

","4
3
1","+2
-2
+4","80%
75%
83%","119
56
161","30%
29%
31%","3
1
2","1
0
1","+2
+1
+1",Karmine Corp,Sunset,3,297405,2974053,Group Stage,Decider (A),Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1"
tomaszy,Viper,"0.98
1.31
0.77","200
282
147","13
6
7","

15
7
8

","6
6
0","-2
-1
-1","60%
75%
50%","138
205
94","35%
33%
38%","2
2
0","3
1
2","-1
+1
-2",Karmine Corp,Sunset,3,297405,2974053,Group Stage,Decider (A),Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1"
N4RRATE,Gekko,"0.88
0.71
0.99","147
124
163","13
5
8","

15
7
8

","5
2
3","-2
-2
0","70%
63%
75%","123
88
146","35%
44%
32%","1
0
1","1
0
1","0
0
0",Karmine Corp,Sunset,3,297405,2974053,Group Stage,Decider (A),Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1"
cNed,Raze,"1.12
0.70
1.74","304
268
360","22
11
11","

17
12
5

","4
3
1","+5
-1
+6","90%
83%
100%","213
170
278","28%
36%
22%","1
1
0","2
1
1","-1
0
-1",FUT Esports,Sunset,3,297405,2974053,Group Stage,Decider (A),Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0"
MrFaliN,Omen,"1.01
1.00
1.03","229
275
160","17
11
6","

15
11
4

","5
2
3","+2
0
+2","85%
83%
88%","130
160
85","27%
35%
14%","3
3
0","0
0
0","+3
+3
0",FUT Esports,Sunset,3,297405,2974053,Group Stage,Decider (A),Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0"
qRaxs,Fade,"0.82
0.93
0.67","169
166
176","12
7
5","

16
10
6

","4
3
1","-4
-3
-1","45%
42%
50%","128
148
99","30%
35%
23%","4
1
3","3
2
1","+1
-1
+2",FUT Esports,Sunset,3,297405,2974053,Group Stage,Decider (A),Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0"
yetujey,Cypher,"0.71
0.58
0.90","184
132
265","12
5
7","

16
9
7

","6
3
3","-4
-4
0","60%
50%
75%","120
88
169","24%
33%
17%","0
0
0","4
2
2","-4
-2
-2",FUT Esports,Sunset,3,297405,2974053,Group Stage,Decider (A),Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0"
AtaKaptan,Viper,"0.71
0.53
0.99","168
141
211","9
5
4","

16
10
6

","13
5
8","-7
-5
-2","60%
50%
75%","128
93
180","21%
14%
29%","0
0
0","3
2
1","-3
-2
-1",FUT Esports,Sunset,3,297405,2974053,Group Stage,Decider (A),Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0"
Mistic,Omen,"1.10
0.99
1.21","238
229
248","20
9
11","

16
11
5

","6
5
1","+4
-2
+6","67%
58%
75%","160
142
177","47%
47%
48%","4
2
2","3
2
1","+1
0
+1",Team Liquid,Sunset,1,297410,2974101,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0"
Keiko,Raze,"0.93
0.62
1.24","199
127
272","16
5
11","

16
9
7

","0
0
0","0
-4
+4","63%
58%
67%","128
96
160","17%
19%
15%","5
3
2","4
3
1","+1
0
+1",Team Liquid,Sunset,1,297410,2974101,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0"
Jamppi,Breach,"0.83
0.72
0.94","187
209
167","15
9
6","

17
9
8

","5
0
5","-2
0
-2","58%
67%
50%","114
125
104","30%
28%
32%","1
0
1","1
0
1","0
0
0",Team Liquid,Sunset,1,297410,2974101,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0"
Enzo,Fade,"0.82
0.66
0.97","124
101
148","10
4
6","

14
9
5

","4
2
2","-4
-5
+1","71%
58%
83%","86
74
97","17%
36%
8%","0
0
0","2
1
1","-2
-1
-1",Team Liquid,Sunset,1,297410,2974101,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0"
nAts,Cypher,"0.77
0.68
0.87","100
104
97","7
4
3","

15
8
7

","3
0
3","-8
-4
-4","63%
42%
83%","88
86
89","29%
21%
38%","1
0
1","3
1
2","-2
-1
-1",Team Liquid,Sunset,1,297410,2974101,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0"
starxo,Fade,"1.35
1.54
1.16","256
310
202","22
14
8","

12
7
5

","8
1
7","+10
+7
+3","79%
75%
83%","181
218
145","28%
31%
24%","1
0
1","2
1
1","-1
-1
0","Movistar KOI						
							(KOI)",Sunset,1,297410,2974101,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1"
sheydos,Cypher,"1.09
0.86
1.32","149
95
204","13
4
9","

12
8
4

","5
2
3","+1
-4
+5","71%
67%
75%","110
91
130","29%
25%
32%","1
1
0","0
0
0","+1
+1
0","Movistar KOI						
							(KOI)",Sunset,1,297410,2974101,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1"
kamo,Raze,"1.06
0.61
1.51","212
108
316","18
4
14","

17
9
8

","2
1
1","+1
-5
+6","63%
50%
75%","118
71
165","26%
40%
22%","8
4
4","4
3
1","+4
+1
+3","Movistar KOI						
							(KOI)",Sunset,1,297410,2974101,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1"
ShadoW,Breach,"1.00
1.05
0.94","176
206
147","14
8
6","

14
9
5

","11
5
6","0
-1
+1","71%
58%
83%","108
107
108","12%
13%
12%","1
1
0","2
1
1","-1
0
-1","Movistar KOI						
							(KOI)",Sunset,1,297410,2974101,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1"
grubinho,Omen,"0.89
0.71
1.06","137
120
155","11
4
7","

13
9
4

","10
7
3","-2
-5
+3","79%
75%
83%","82
70
93","52%
44%
58%","2
0
2","3
1
2","-1
-1
0","Movistar KOI						
							(KOI)",Sunset,1,297410,2974101,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1"
Keiko,Jett,"1.23
0.88
1.58","203
156
250","20
8
12","

16
9
7

","3
1
2","+4
-1
+5","69%
54%
85%","131
95
166","40%
50%
33%","7
2
5","3
1
2","+4
+1
+3",Team Liquid,Icebox,2,297410,2974102,Group Stage,Decider (B),KOI,"1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1"
Mistic,Sage,"1.22
1.73
0.71","232
331
133","21
16
5","

19
8
11

","10
4
6","+2
+8
-6","85%
85%
85%","165
233
97","41%
36%
53%","0
0
0","0
0
0","0
0
0",Team Liquid,Icebox,2,297410,2974102,Group Stage,Decider (B),KOI,"1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1"
Jamppi,Killjoy,"0.96
0.71
1.21","238
207
270","21
9
12","

20
10
10

","6
3
3","+1
-1
+2","77%
69%
85%","151
127
175","36%
36%
35%","7
4
3","2
2
0","+5
+2
+3",Team Liquid,Icebox,2,297410,2974102,Group Stage,Decider (B),KOI,"1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1"
Enzo,Sova,"0.95
1.03
0.87","184
175
194","17
8
9","

16
7
9

","4
2
2","+1
+1
0","69%
62%
77%","135
125
146","23%
26%
20%","2
1
1","1
1
0","+1
0
+1",Team Liquid,Icebox,2,297410,2974102,Group Stage,Decider (B),KOI,"1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1"
nAts,Viper,"0.91
0.87
0.95","190
204
178","17
9
8","

19
10
9

","6
4
2","-2
-1
-1","69%
69%
69%","123
129
117","23%
21%
24%","1
0
1","3
2
1","-2
-2
0",Team Liquid,Icebox,2,297410,2974102,Group Stage,Decider (B),KOI,"1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1"
ShadoW,Sova,"1.04
0.90
1.18","218
227
210","21
11
10","

20
11
9

","5
1
4","+1
0
+1","65%
54%
77%","142
132
153","17%
18%
15%","2
0
2","2
1
1","0
-1
+1","Movistar KOI						
							(KOI)",Icebox,2,297410,2974102,Group Stage,Decider (B),KOI,"0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0"
starxo,Harbor,"0.99
1.05
0.93","231
189
274","21
9
12","

19
7
12

","5
2
3","+2
+2
0","65%
62%
69%","142
129
154","25%
22%
28%","1
0
1","4
2
2","-3
-2
-1","Movistar KOI						
							(KOI)",Icebox,2,297410,2974102,Group Stage,Decider (B),KOI,"0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0"
grubinho,Viper,"0.91
0.95
0.87","199
251
148","16
10
6","

19
10
9

","12
6
6","-3
0
-3","65%
62%
69%","130
153
106","31%
32%
29%","1
1
0","4
4
0","-3
-3
0","Movistar KOI						
							(KOI)",Icebox,2,297410,2974102,Group Stage,Decider (B),KOI,"0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0"
sheydos,Killjoy,"0.90
1.14
0.66","148
170
127","15
9
6","

18
7
11

","4
1
3","-3
+2
-5","69%
62%
77%","116
154
79","29%
30%
27%","1
0
1","2
0
2","-1
0
-1","Movistar KOI						
							(KOI)",Icebox,2,297410,2974102,Group Stage,Decider (B),KOI,"0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0"
kamo,Yoru,"0.86
0.55
1.17","193
162
225","17
7
10","

20
11
9

","4
3
1","-3
-4
+1","62%
62%
62%","146
102
189","27%
19%
35%","4
2
2","5
3
2","-1
-1
0","Movistar KOI						
							(KOI)",Icebox,2,297410,2974102,Group Stage,Decider (B),KOI,"0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0"
Jamppi,Viper,"0.99
1.10
0.86","241
293
184","18
12
6","

16
11
5

","5
2
3","+2
+1
+1","78%
83%
73%","162
182
139","30%
27%
33%","4
3
1","2
0
2","+2
+3
-1",Team Liquid,Split,3,297410,2974103,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0"
Keiko,Raze,"0.94
0.64
1.27","176
149
207","15
7
8","

16
10
6

","3
1
2","-1
-3
+2","65%
50%
82%","119
112
127","20%
25%
17%","4
2
2","3
3
0","+1
-1
+2",Team Liquid,Split,3,297410,2974103,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0"
nAts,Cypher,"0.93
0.65
1.24","180
161
201","14
6
8","

16
10
6

","10
3
7","-2
-4
+2","78%
75%
82%","136
120
154","24%
21%
26%","2
1
1","1
0
1","+1
+1
0",Team Liquid,Split,3,297410,2974103,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0"
Mistic,Omen,"0.92
0.92
0.93","227
255
199","20
11
9","

18
10
8

","7
4
3","+2
+1
+1","70%
75%
64%","127
153
99","11%
29%
1%","3
3
0","2
0
2","+1
+3
-2",Team Liquid,Split,3,297410,2974103,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0"
Enzo,Skye,"0.88
0.65
1.13","166
104
234","14
5
9","

14
9
5

","7
2
5","0
-4
+4","74%
58%
91%","117
79
159","28%
31%
27%","2
0
2","0
0
0","+2
0
+2",Team Liquid,Split,3,297410,2974103,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0"
grubinho,Omen,"1.25
1.53
1.00","207
239
179","17
9
8","

14
6
8

","8
7
1","+3
+3
0","70%
73%
67%","143
162
125","42%
50%
33%","2
1
1","2
1
1","0
0
0","Movistar KOI						
							(KOI)",Split,3,297410,2974103,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1"
kamo,Raze,"1.21
0.74
1.64","276
168
375","21
7
14","

19
9
10

","6
3
3","+2
-2
+4","70%
64%
75%","180
118
236","21%
25%
19%","4
4
0","6
3
3","-2
+1
-3","Movistar KOI						
							(KOI)",Split,3,297410,2974103,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1"
sheydos,Viper,"1.16
1.04
1.26","180
164
197","16
7
9","

14
8
6

","4
2
2","+2
-1
+3","70%
73%
67%","130
119
141","31%
25%
36%","0
0
0","3
2
1","-3
-2
-1","Movistar KOI						
							(KOI)",Split,3,297410,2974103,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1"
starxo,Fade,"0.90
0.95
0.86","187
205
172","13
7
6","

17
9
8

","11
3
8","-4
-2
-2","78%
73%
83%","120
127
114","12%
22%
6%","1
0
1","3
0
3","-2
0
-2","Movistar KOI						
							(KOI)",Split,3,297410,2974103,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1"
ShadoW,Breach,"0.82
0.39
1.22","151
95
203","13
4
9","

17
9
8

","9
3
6","-4
-5
+1","70%
55%
83%","85
60
109","34%
25%
41%","1
0
1","1
0
1","0
0
0","Movistar KOI						
							(KOI)",Split,3,297410,2974103,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1"
marteen,Raze,"1.38
1.25
1.47","324
315
331","24
10
14","

15
7
8

","4
3
1","+9
+3
+6","71%
67%
75%","204
216
196","21%
22%
19%","5
2
3","3
1
2","+2
+1
+1",Karmine Corp,Sunset,1,307567,3075671,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1"
N4RRATE,Gekko,"1.36
1.19
1.49","256
247
263","20
8
12","

12
7
5

","8
2
6","+8
+1
+7","81%
89%
75%","164
152
172","31%
36%
28%","3
2
1","1
0
1","+2
+2
0",Karmine Corp,Sunset,1,307567,3075671,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1"
MAGNUM,Cypher,"1.11
0.65
1.45","176
111
226","15
4
11","

11
6
5

","3
1
2","+4
-2
+6","71%
56%
83%","112
84
133","24%
14%
30%","3
1
2","3
2
1","0
-1
+1",Karmine Corp,Sunset,1,307567,3075671,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1"
sh1n,Omen,"0.94
0.59
1.20","121
98
139","10
4
6","

11
7
4

","4
0
4","-1
-3
+2","76%
56%
92%","82
66
94","31%
30%
31%","0
0
0","0
0
0","0
0
0",Karmine Corp,Sunset,1,307567,3075671,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1"
tomaszy,Viper,"0.79
1.02
0.62","193
268
138","13
8
5","

16
6
10

","8
6
2","-3
+2
-5","76%
100%
58%","124
172
88","48%
45%
55%","3
1
2","0
0
0","+3
+1
+2",Karmine Corp,Sunset,1,307567,3075671,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1"
Sayf,Viper,"1.27
1.02
1.61","285
249
334","21
10
11","

14
8
6

","5
2
3","+7
+2
+5","71%
75%
67%","167
150
190","38%
55%
25%","1
0
1","1
1
0","0
-1
+1",Team Vitality,Sunset,1,307567,3075671,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0"
Kicks,Skye,"1.11
1.06
1.17","213
232
190","15
9
6","

16
10
6

","9
5
4","-1
-1
0","71%
83%
56%","140
136
145","27%
28%
27%","3
3
0","3
1
2","0
+2
-2",Team Vitality,Sunset,1,307567,3075671,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0"
ceNder,Omen,"0.88
0.72
1.09","167
156
184","13
7
6","

15
9
6

","5
2
3","-2
-2
0","71%
75%
67%","102
89
119","44%
50%
38%","1
1
0","2
1
1","-1
0
-1",Team Vitality,Sunset,1,307567,3075671,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0"
runneR,Raze,"0.72
0.70
0.74","175
178
172","11
7
4","

18
10
8

","4
0
4","-7
-3
-4","71%
58%
89%","121
115
130","11%
13%
8%","1
0
1","4
2
2","-3
-2
-1",Team Vitality,Sunset,1,307567,3075671,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0"
Destrian,Cypher,"0.37
0.04
0.82","81
42
134","4
0
4","

19
11
8

","8
4
4","-15
-11
-4","62%
42%
89%","55
40
74","3%
0%
6%","1
0
1","4
3
1","-3
-3
0",Team Vitality,Sunset,1,307567,3075671,Play-In Stage,Play-ins,Karmine Corp,"1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0"
MAGNUM,Skye,"1.22
1.20
1.25","234
204
265","22
10
12","

19
8
11

","11
9
2","+3
+2
+1","71%
71%
71%","155
128
181","30%
32%
29%","3
1
2","1
0
1","+2
+1
+1",Karmine Corp,Ascent,2,307567,3075672,Play-In Stage,Play-ins,Karmine Corp,"0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1"
