Player Name,Map Name,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,Team Name,Map #,Id,Unique Enum,Stage,Series
Rossy,Breeze,"[5, 20, 22, 25, 30]",,,,,,,,,35,3,2,T1,1,296735,2967351,Group Stage,Opening (A)
Sayaplayer,Breeze,"[3, 9, 10, 11, 20, 22, 23, 33]",[4],[31],,[20],,,,,61,0,2,T1,1,296735,2967351,Group Stage,Opening (A)
xccurate,Breeze,"[3, 8, 16, 21, 26, 30, 32]","[28, 34]",,,,,,,,50,2,0,T1,1,296735,2967351,Group Stage,Opening (A)
iZu,Breeze,"[10, 15, 21]",[11],,[12],[33],,,,,42,0,1,T1,1,296735,2967351,Group Stage,Opening (A)
Carpe,Breeze,"[9, 13, 17, 23, 32]",,[18],,,,,,,41,9,1,T1,1,296735,2967351,Group Stage,Opening (A)
yay,Breeze,"[6, 13, 19]","[14, 17, 25]",,,[13],,,,,41,0,2,BLD,1,296735,2967351,Group Stage,Opening (A)
crazyguy,Breeze,"[2, 8, 26]",[7],,,,,,,,31,1,1,BLD,1,296735,2967351,Group Stage,Opening (A)
Egoist,Breeze,"[10, 27]",,,,,,,,,25,7,1,BLD,1,296735,2967351,Group Stage,Opening (A)
sScary,Breeze,"[5, 6, 14, 16, 25, 27, 29, 32]",,,,,"[16, 25]",[32],,,46,1,2,BLD,1,296735,2967351,Group Stage,Opening (A)
Deryeon,Breeze,"[4, 5, 20, 21, 23, 31]",[2],,,[17],,,,,44,4,0,BLD,1,296735,2967351,Group Stage,Opening (A)
Rossy,Lotus,"[3, 6, 17]",[8],,,,,,,,73,2,0,T1,2,296735,2967352,Group Stage,Opening (A)
Sayaplayer,Lotus,[4],,,,,,,,,33,0,0,T1,2,296735,2967352,Group Stage,Opening (A)
xccurate,Lotus,"[2, 9, 10]",[13],,,,,,,,38,0,1,T1,2,296735,2967352,Group Stage,Opening (A)
iZu,Lotus,"[3, 6, 9, 10]",[18],,,,,,,,73,2,1,T1,2,296735,2967352,Group Stage,Opening (A)
Carpe,Lotus,"[7, 11, 17, 19]",[14],[1],,"[13, 19]",,,,,71,6,2,T1,2,296735,2967352,Group Stage,Opening (A)
yay,Lotus,"[5, 16]",,,,,,,,,51,4,0,BLD,2,296735,2967352,Group Stage,Opening (A)
crazyguy,Lotus,"[10, 11]","[5, 16]",,,,,,,,63,1,1,BLD,2,296735,2967352,Group Stage,Opening (A)
Egoist,Lotus,"[7, 12, 13, 17, 19]",,,,[17],,,,,58,2,0,BLD,2,296735,2967352,Group Stage,Opening (A)
sScary,Lotus,"[11, 12, 15]",[3],,,,[11],,,,47,0,1,BLD,2,296735,2967352,Group Stage,Opening (A)
Deryeon,Lotus,,,,,,,,,,37,0,0,BLD,2,296735,2967352,Group Stage,Opening (A)
Lakia,Icebox,,,,,,,,,,28,6,2,GEN,1,296745,2967451,Group Stage,Opening (C)
Munchkin,Icebox,,[20],,,,,,,,51,0,2,GEN,1,296745,2967451,Group Stage,Opening (C)
t3xture,Icebox,"[6, 7, 11, 16, 23]","[8, 21]","[14, 24]",,[16],,,,,97,1,1,GEN,1,296745,2967451,Group Stage,Opening (C)
Meteor,Icebox,"[3, 6, 10, 13, 20, 22]",[11],,,[13],,,,,67,0,1,GEN,1,296745,2967451,Group Stage,Opening (C)
Karon,Icebox,[1],[4],,,,[4],,,,40,1,0,GEN,1,296745,2967451,Group Stage,Opening (C)
xffero,Icebox,"[2, 10, 12, 13, 15, 16, 23]",,,,,,,,,68,2,0,RRQ,1,296745,2967451,Group Stage,Opening (C)
fl1pzjder,Icebox,"[9, 13, 23]",[17],,,,[23],,,,40,5,2,RRQ,1,296745,2967451,Group Stage,Opening (C)
Lmemore,Icebox,"[5, 12]","[3, 18]",,,,,,,,51,0,0,RRQ,1,296745,2967451,Group Stage,Opening (C)
Jemkin,Icebox,"[4, 5, 14, 19]","[1, 2, 15]",,,[3],,,,,55,1,0,RRQ,1,296745,2967451,Group Stage,Opening (C)
Estrella,Icebox,"[9, 16]",,,,,,,,,26,3,0,RRQ,1,296745,2967451,Group Stage,Opening (C)
Lakia,Split,"[8, 15]",,[18],,,,,,,48,4,0,GEN,2,296745,2967452,Group Stage,Opening (C)
Munchkin,Split,"[17, 21]",[16],,,,,,,,56,1,0,GEN,2,296745,2967452,Group Stage,Opening (C)
t3xture,Split,"[12, 14, 19, 21, 24]",,,,,,,,,54,1,0,GEN,2,296745,2967452,Group Stage,Opening (C)
Meteor,Split,"[1, 19]","[15, 17, 22]",[3],,,,,,,50,0,0,GEN,2,296745,2967452,Group Stage,Opening (C)
Karon,Split,"[4, 6, 8, 12, 23]",[13],,,,,,,,51,0,0,GEN,2,296745,2967452,Group Stage,Opening (C)
xffero,Split,"[1, 23]",,[5],,,,,,,44,3,0,RRQ,2,296745,2967452,Group Stage,Opening (C)
fl1pzjder,Split,[18],[24],[20],,,,,,,52,0,1,RRQ,2,296745,2967452,Group Stage,Opening (C)
Lmemore,Split,"[2, 4, 9, 10, 24]",[6],,,[10],,,,,55,0,1,RRQ,2,296745,2967452,Group Stage,Opening (C)
Jemkin,Split,[9],"[3, 10]",,,,[3],,,,42,0,1,RRQ,2,296745,2967452,Group Stage,Opening (C)
Estrella,Split,"[4, 8, 11, 23]",[7],,,,,,,,62,0,1,RRQ,2,296745,2967452,Group Stage,Opening (C)
Lakia,Sunset,"[7, 8, 9, 10, 12]",,,,[10],[8],,,,56,4,2,GEN,3,296745,2967453,Group Stage,Opening (C)
Munchkin,Sunset,"[2, 14, 21]",[15],,,[15],,,,,52,0,2,GEN,3,296745,2967453,Group Stage,Opening (C)
t3xture,Sunset,"[5, 7, 10, 20]",[21],"[3, 4]",,,,[4],,,94,1,2,GEN,3,296745,2967453,Group Stage,Opening (C)
Meteor,Sunset,"[8, 12, 13]","[5, 20]",,,,,,,,53,0,0,GEN,3,296745,2967453,Group Stage,Opening (C)
Karon,Sunset,[16],,,,[14],,,,,22,1,0,GEN,3,296745,2967453,Group Stage,Opening (C)
xffero,Sunset,"[8, 19]",[2],,,,[2],,,,41,7,0,RRQ,3,296745,2967453,Group Stage,Opening (C)
fl1pzjder,Sunset,[17],"[18, 21]",,,,,,,,38,0,0,RRQ,3,296745,2967453,Group Stage,Opening (C)
Lmemore,Sunset,[6],[1],,,,,,,,41,1,0,RRQ,3,296745,2967453,Group Stage,Opening (C)
Jemkin,Sunset,[11],"[10, 15, 16]",,,,,,,,57,0,0,RRQ,3,296745,2967453,Group Stage,Opening (C)
Estrella,Sunset,"[4, 6, 9, 19]",[14],,,,,,,,68,2,1,RRQ,3,296745,2967453,Group Stage,Opening (C)
Dep,Bind,"[1, 3, 7, 9, 19, 23]",,[8],,,,,,,64,0,1,ZETA,1,296730,2967301,Group Stage,Opening (A)
Laz,Bind,"[9, 10, 11, 17]",[3],,,,,,,,41,0,0,ZETA,1,296730,2967301,Group Stage,Opening (A)
SugarZ3ro,Bind,"[16, 21, 23]",[20],[22],,,,,,,66,0,0,ZETA,1,296730,2967301,Group Stage,Opening (A)
hiroronn,Bind,"[10, 20]",[18],,,,,,,,55,7,0,ZETA,1,296730,2967301,Group Stage,Opening (A)
yuran,Bind,"[1, 7]","[2, 15, 17]",,,[7],,,,,51,0,3,ZETA,1,296730,2967301,Group Stage,Opening (A)
Russ,Bind,"[1, 7, 14]",[12],,,,,,,,41,1,0,GE,1,296730,2967301,Group Stage,Opening (A)
blaZek1ng,Bind,"[5, 9]",,,,,,,,,48,5,0,GE,1,296730,2967301,Group Stage,Opening (A)
Polvi,Bind,"[13, 22]",[4],,,,,,,,54,1,0,GE,1,296730,2967301,Group Stage,Opening (A)
Lightningfast,Bind,"[13, 18]",,,,[9],,,,,41,2,1,GE,1,296730,2967301,Group Stage,Opening (A)
Benkai,Bind,"[5, 6, 22]",,,,"[21, 22]",,,,,45,0,0,GE,1,296730,2967301,Group Stage,Opening (A)
Dep,Icebox,"[13, 14, 18]",,[19],,,,,,,50,1,0,ZETA,2,296730,2967302,Group Stage,Opening (A)
Laz,Icebox,"[1, 10]",,,,,,,,,55,0,1,ZETA,2,296730,2967302,Group Stage,Opening (A)
SugarZ3ro,Icebox,[1],,,,,,,,,43,6,1,ZETA,2,296730,2967302,Group Stage,Opening (A)
hiroronn,Icebox,"[10, 12, 17, 20]",,[7],,,,,,,91,0,1,ZETA,2,296730,2967302,Group Stage,Opening (A)
yuran,Icebox,"[5, 11, 20]",,[15],,,,,,,78,1,0,ZETA,2,296730,2967302,Group Stage,Opening (A)
Russ,Icebox,,,,,,,,,,27,6,0,GE,2,296730,2967302,Group Stage,Opening (A)
blaZek1ng,Icebox,[13],,,,,,,,,41,2,0,GE,2,296730,2967302,Group Stage,Opening (A)
Polvi,Icebox,[6],[9],[2],,,,,,,68,0,0,GE,2,296730,2967302,Group Stage,Opening (A)
Lightningfast,Icebox,"[5, 6, 17]",[4],,,,,,,,53,1,0,GE,2,296730,2967302,Group Stage,Opening (A)
Benkai,Icebox,[12],,,,,[19],,,,22,0,1,GE,2,296730,2967302,Group Stage,Opening (A)
BORKUM,Breeze,"[1, 10, 19]",,,,,,,,,55,1,0,TS,1,296731,2967311,Group Stage,Opening (B)
JessieVash,Breeze,"[6, 8, 9]",[13],,,,,,,,50,4,1,TS,1,296731,2967311,Group Stage,Opening (B)
Jremy,Breeze,"[12, 14, 18, 19]",[3],,,,,,,,62,0,1,TS,1,296731,2967311,Group Stage,Opening (B)
invy,Breeze,"[11, 13, 18]",,,,,,,,,34,1,0,TS,1,296731,2967311,Group Stage,Opening (B)
NDG,Breeze,,,,,,,,,,30,1,0,TS,1,296731,2967311,Group Stage,Opening (B)
Crws,Breeze,"[1, 15, 17, 20]",,,,[8],,,,,44,2,1,TLN,1,296731,2967311,Group Stage,Opening (B)
Governor,Breeze,[9],"[1, 2]","[4, 7]",,,,,,,71,0,2,TLN,1,296731,2967311,Group Stage,Opening (B)
ban,Breeze,"[8, 9, 12]","[6, 17, 21]",,,[6],,,,,62,0,1,TLN,1,296731,2967311,Group Stage,Opening (B)
lenne,Breeze,"[5, 15]",,,,,,,,,47,1,0,TLN,1,296731,2967311,Group Stage,Opening (B)
JitBoyS,Breeze,"[5, 6]",,,,,,,,,54,3,0,TLN,1,296731,2967311,Group Stage,Opening (B)
BORKUM,Ascent,[12],,,,,,,,,31,3,0,TS,2,296731,2967312,Group Stage,Opening (B)
JessieVash,Ascent,[13],[3],,,[12],,[3],,,42,2,0,TS,2,296731,2967312,Group Stage,Opening (B)
Jremy,Ascent,"[1, 11]",,,,,,,,,61,0,0,TS,2,296731,2967312,Group Stage,Opening (B)
invy,Ascent,[6],,,,,,,,,30,4,0,TS,2,296731,2967312,Group Stage,Opening (B)
NDG,Ascent,,,,,,,,,,27,0,0,TS,2,296731,2967312,Group Stage,Opening (B)
Crws,Ascent,[7],,,,,,,,,33,1,0,TLN,2,296731,2967312,Group Stage,Opening (B)
Governor,Ascent,"[1, 5, 15]","[2, 3, 8, 10, 16]",,,,,,,,108,0,3,TLN,2,296731,2967312,Group Stage,Opening (B)
ban,Ascent,"[6, 9, 13]",,,,,,,,,40,0,0,TLN,2,296731,2967312,Group Stage,Opening (B)
lenne,Ascent,"[6, 14]",[15],[11],,,,,,,106,1,1,TLN,2,296731,2967312,Group Stage,Opening (B)
JitBoyS,Ascent,"[10, 14]",[5],,,,,,,,71,1,2,TLN,2,296731,2967312,Group Stage,Opening (B)
stax,Lotus,"[1, 7, 8, 14]",[18],,,,,,,,56,4,1,DRX,1,296736,2967361,Group Stage,Opening (B)
BuZz,Lotus,"[1, 17, 20]","[4, 6]",,,,,,,,53,0,0,DRX,1,296736,2967361,Group Stage,Opening (B)
MaKo,Lotus,"[10, 11, 13]",,,,,,,,,61,4,0,DRX,1,296736,2967361,Group Stage,Opening (B)
Foxy9,Lotus,"[3, 7]",[2],[21],,,,,,,57,0,0,DRX,1,296736,2967361,Group Stage,Opening (B)
Flashback,Lotus,"[5, 14, 17, 19, 20]",,,,,,,,,47,1,0,DRX,1,296736,2967361,Group Stage,Opening (B)
Medusa,Lotus,[13],,,,,,,,,25,1,0,DFM,1,296736,2967361,Group Stage,Opening (B)
neth,Lotus,"[5, 10, 12, 18]",,,,[17],,,,,54,2,2,DFM,1,296736,2967361,Group Stage,Opening (B)
Meiy,Lotus,"[3, 6, 9, 11]",,,,,,,,,62,1,0,DFM,1,296736,2967361,Group Stage,Opening (B)
Anthem,Lotus,"[7, 8, 11, 15]",,,,"[8, 11]",,,,,47,2,1,DFM,1,296736,2967361,Group Stage,Opening (B)
SSeeS,Lotus,"[1, 9, 12]",[3],,,,,[3],,,52,0,0,DFM,1,296736,2967361,Group Stage,Opening (B)
stax,Breeze,,,[7],,[21],,,,,51,4,1,DRX,2,296736,2967362,Group Stage,Opening (B)
BuZz,Breeze,"[9, 15]",[6],,,,,,,,46,0,0,DRX,2,296736,2967362,Group Stage,Opening (B)
MaKo,Breeze,"[10, 11, 21]","[2, 14]",,,,,,,,61,2,1,DRX,2,296736,2967362,Group Stage,Opening (B)
Foxy9,Breeze,"[12, 13]",[19],,,,,,,,44,1,1,DRX,2,296736,2967362,Group Stage,Opening (B)
Flashback,Breeze,"[1, 6, 12, 14]",[9],[8],,,,,,,62,0,2,DRX,2,296736,2967362,Group Stage,Opening (B)
Medusa,Breeze,"[11, 15, 18]","[3, 16]",,,[11],,,,,74,0,0,DFM,2,296736,2967362,Group Stage,Opening (B)
neth,Breeze,"[11, 20, 21]",,,,,,,,,32,5,0,DFM,2,296736,2967362,Group Stage,Opening (B)
Meiy,Breeze,"[1, 16, 18]",,[10],,[10],,,,,50,1,1,DFM,2,296736,2967362,Group Stage,Opening (B)
Anthem,Breeze,[15],,,,,,,,,43,2,0,DFM,2,296736,2967362,Group Stage,Opening (B)
SSeeS,Breeze,[13],,,,,,,,,37,0,1,DFM,2,296736,2967362,Group Stage,Opening (B)
Lakia,Breeze,,[21],,,,,,,,31,3,0,GEN,1,296747,2967471,Group Stage,Winner's (C)
Munchkin,Breeze,[12],"[18, 20, 23]",,,[18],[20],,,,52,4,0,GEN,1,296747,2967471,Group Stage,Winner's (C)
t3xture,Breeze,"[17, 18]","[5, 13, 22]",[1],[2],,,,,,89,0,0,GEN,1,296747,2967471,Group Stage,Winner's (C)
Meteor,Breeze,"[12, 14, 17]",,[19],,,,,,,52,1,0,GEN,1,296747,2967471,Group Stage,Winner's (C)
Karon,Breeze,"[3, 14]","[4, 15]",[9],,[9],,,,,46,2,2,GEN,1,296747,2967471,Group Stage,Winner's (C)
Monyet,Breeze,"[8, 13, 16, 18]",,,,[17],,,,,39,2,1,PRX,1,296747,2967471,Group Stage,Winner's (C)
mindfreak,Breeze,"[7, 12, 21]",,,,,,,,,54,1,0,PRX,1,296747,2967471,Group Stage,Winner's (C)
f0rsakeN,Breeze,[17],[20],,,,,,,,50,4,0,PRX,1,296747,2967471,Group Stage,Winner's (C)
d4v41,Breeze,"[10, 13, 17]","[3, 6, 8]",,,[6],"[3, 13]",,,,83,0,1,PRX,1,296747,2967471,Group Stage,Winner's (C)
something,Breeze,"[9, 14, 21]",[11],,,,,,,,64,1,1,PRX,1,296747,2967471,Group Stage,Winner's (C)
Lakia,Lotus,"[13, 14, 16, 17]",,,,[14],,,,,33,5,1,GEN,2,296747,2967472,Group Stage,Winner's (C)
Munchkin,Lotus,,[21],,,,,,,,50,0,0,GEN,2,296747,2967472,Group Stage,Winner's (C)
t3xture,Lotus,"[2, 6, 13, 23]","[5, 7]",,,,,,,,64,1,0,GEN,2,296747,2967472,Group Stage,Winner's (C)
Meteor,Lotus,"[3, 4, 5, 20]",,[10],,,,,,,79,1,0,GEN,2,296747,2967472,Group Stage,Winner's (C)
Karon,Lotus,,"[11, 22]",,,,,,,,49,1,0,GEN,2,296747,2967472,Group Stage,Winner's (C)
Monyet,Lotus,"[1, 9, 12, 16, 18]",,,,,,,,,65,3,1,PRX,2,296747,2967472,Group Stage,Winner's (C)
mindfreak,Lotus,[20],[4],,,"[11, 20]",[4],,,,22,0,1,PRX,2,296747,2967472,Group Stage,Winner's (C)
f0rsakeN,Lotus,"[1, 9, 11, 12]",,,,,,,,,43,0,0,PRX,2,296747,2967472,Group Stage,Winner's (C)
d4v41,Lotus,"[7, 19, 20, 22]",[8],,,[7],,,,,66,3,1,PRX,2,296747,2967472,Group Stage,Winner's (C)
something,Lotus,"[7, 10, 11, 14, 16]",[15],[23],,,,,,,79,1,0,PRX,2,296747,2967472,Group Stage,Winner's (C)
Lakia,Sunset,"[4, 14, 16, 17, 18]",[12],[19],,[18],,,,,66,2,1,GEN,3,296747,2967473,Group Stage,Winner's (C)
Munchkin,Sunset,"[6, 13, 16]",,,,,,,,,23,0,0,GEN,3,296747,2967473,Group Stage,Winner's (C)
t3xture,Sunset,[9],"[3, 6]",,,,,[6],,,50,0,0,GEN,3,296747,2967473,Group Stage,Winner's (C)
Meteor,Sunset,,,,,,,,,,24,0,1,GEN,3,296747,2967473,Group Stage,Winner's (C)
Karon,Sunset,"[3, 13, 14, 18]",,,,,[3],,,,61,2,1,GEN,3,296747,2967473,Group Stage,Winner's (C)
Monyet,Sunset,"[8, 19]","[7, 18]",,,,,,,,53,0,0,PRX,3,296747,2967473,Group Stage,Winner's (C)
mindfreak,Sunset,"[1, 9, 11]",,,,,,,,,49,0,0,PRX,3,296747,2967473,Group Stage,Winner's (C)
f0rsakeN,Sunset,"[12, 20]",[5],"[2, 3]",,,,,,,70,1,0,PRX,3,296747,2967473,Group Stage,Winner's (C)
d4v41,Sunset,"[6, 12]",[8],,[15],,,,,,72,0,1,PRX,3,296747,2967473,Group Stage,Winner's (C)
something,Sunset,"[9, 10, 17, 20]",,[4],,,,,,,88,5,2,PRX,3,296747,2967473,Group Stage,Winner's (C)
yay,Sunset,"[15, 17]",[10],,,,,,,,63,1,0,BLD,1,296738,2967381,Group Stage,Elimination (A)
crazyguy,Sunset,"[12, 16]",,,,,,,,,38,0,1,BLD,1,296738,2967381,Group Stage,Elimination (A)
Egoist,Sunset,"[2, 19]",,[7],,,,,,,47,4,1,BLD,1,296738,2967381,Group Stage,Elimination (A)
sScary,Sunset,"[8, 21]",[15],,,,,,,,58,4,0,BLD,1,296738,2967381,Group Stage,Elimination (A)
Deryeon,Sunset,"[1, 3, 8, 9, 20]",[12],,,,,,,,59,0,0,BLD,1,296738,2967381,Group Stage,Elimination (A)
Russ,Sunset,[2],[18],,,,,,,,36,7,1,GE,1,296738,2967381,Group Stage,Elimination (A)
blaZek1ng,Sunset,"[1, 2, 4, 5, 14, 22]","[6, 13, 16]",,,,[16],,,,72,1,2,GE,1,296738,2967381,Group Stage,Elimination (A)
Polvi,Sunset,"[6, 12, 17]",[11],,,,,,,,51,1,1,GE,1,296738,2967381,Group Stage,Elimination (A)
Lightningfast,Sunset,"[14, 18]",,,,,,,,,33,0,0,GE,1,296738,2967381,Group Stage,Elimination (A)
Benkai,Sunset,"[8, 9, 22]",,,,,,,,,47,0,1,GE,1,296738,2967381,Group Stage,Elimination (A)
yay,Icebox,"[13, 16, 20]",[21],,,,,,,,61,0,0,BLD,2,296738,2967382,Group Stage,Elimination (A)
crazyguy,Icebox,"[1, 10, 11, 14, 20]",,,,,,,,,59,1,1,BLD,2,296738,2967382,Group Stage,Elimination (A)
Egoist,Icebox,"[3, 16, 17, 19]",[5],,,,,,,,68,0,0,BLD,2,296738,2967382,Group Stage,Elimination (A)
sScary,Icebox,"[6, 23]",,,,"[17, 23]",[17],,,,63,2,1,BLD,2,296738,2967382,Group Stage,Elimination (A)
Deryeon,Icebox,"[9, 13]",,[15],,,[15],,,,63,6,1,BLD,2,296738,2967382,Group Stage,Elimination (A)
Russ,Icebox,"[3, 6, 10, 15]",[8],,,,,,,,62,7,1,GE,2,296738,2967382,Group Stage,Elimination (A)
blaZek1ng,Icebox,[22],"[2, 10]",,,,,,,,53,0,0,GE,2,296738,2967382,Group Stage,Elimination (A)
Polvi,Icebox,"[2, 12, 21]",,,,,,,,,40,1,0,GE,2,296738,2967382,Group Stage,Elimination (A)
Lightningfast,Icebox,"[11, 12]",,,,,,,,,40,1,1,GE,2,296738,2967382,Group Stage,Elimination (A)
Benkai,Icebox,"[3, 5, 23]",[17],,,,,,,,50,1,0,GE,2,296738,2967382,Group Stage,Elimination (A)
yay,Split,,[16],,,,,,,,19,3,0,BLD,3,296738,2967383,Group Stage,Elimination (A)
crazyguy,Split,[17],,,,,,,,,30,2,0,BLD,3,296738,2967383,Group Stage,Elimination (A)
Egoist,Split,"[1, 4, 7, 9, 11, 12, 15, 18, 23]",,,,[18],"[9, 11]",,,,80,1,3,BLD,3,296738,2967383,Group Stage,Elimination (A)
sScary,Split,[5],[11],,,,,,,,40,1,0,BLD,3,296738,2967383,Group Stage,Elimination (A)
Deryeon,Split,"[9, 14, 18, 23]","[3, 13]",,,,,,,,60,0,0,BLD,3,296738,2967383,Group Stage,Elimination (A)
Russ,Split,"[7, 15]",,,,[5],[7],,,,43,4,0,GE,3,296738,2967383,Group Stage,Elimination (A)
blaZek1ng,Split,"[1, 13, 16]","[2, 22]",,,,,,,,52,4,0,GE,3,296738,2967383,Group Stage,Elimination (A)
Polvi,Split,"[12, 22]","[5, 18]",,,,,,,,57,1,0,GE,3,296738,2967383,Group Stage,Elimination (A)
Lightningfast,Split,"[4, 8, 10]",,,,,,,,,45,1,0,GE,3,296738,2967383,Group Stage,Elimination (A)
Benkai,Split,"[1, 8, 11]",[9],"[20, 24]",,,,,,,77,0,0,GE,3,296738,2967383,Group Stage,Elimination (A)
Rossy,Ascent,"[4, 15, 17]",[24],,,,,,,,51,2,1,T1,1,296737,2967371,Group Stage,Winner's (A)
Sayaplayer,Ascent,"[6, 9, 12, 16, 18, 19]",,,,,,,,,56,0,0,T1,1,296737,2967371,Group Stage,Winner's (A)
xccurate,Ascent,"[3, 7, 12, 17]",[11],,,,,,,,47,0,0,T1,1,296737,2967371,Group Stage,Winner's (A)
iZu,Ascent,"[7, 15]","[4, 19]",,,,,,,,50,0,0,T1,1,296737,2967371,Group Stage,Winner's (A)
Carpe,Ascent,[14],,,,,,,,,29,4,0,T1,1,296737,2967371,Group Stage,Winner's (A)
Dep,Ascent,"[16, 22]","[13, 20]",[2],,,,,,,51,0,1,ZETA,1,296737,2967371,Group Stage,Winner's (A)
Laz,Ascent,"[11, 17, 24]","[4, 23]",,,"[5, 9]",,,,,70,3,0,ZETA,1,296737,2967371,Group Stage,Winner's (A)
SugarZ3ro,Ascent,"[1, 5, 6, 8, 9, 13, 18]",,,,,,,,,56,0,1,ZETA,1,296737,2967371,Group Stage,Winner's (A)
hiroronn,Ascent,"[1, 10, 12, 21]",,,,,,,,,46,5,0,ZETA,1,296737,2967371,Group Stage,Winner's (A)
yuran,Ascent,"[6, 10, 19]",[22],,,,,,,,56,0,0,ZETA,1,296737,2967371,Group Stage,Winner's (A)
Rossy,Lotus,"[3, 5, 11, 13]",[12],,,[11],[16],,,,66,0,1,T1,2,296737,2967372,Group Stage,Winner's (A)
Sayaplayer,Lotus,[4],[14],[16],,,,,,,52,1,0,T1,2,296737,2967372,Group Stage,Winner's (A)
xccurate,Lotus,"[6, 13, 14, 15, 17]","[3, 5, 9]",,,,,,,,80,0,0,T1,2,296737,2967372,Group Stage,Winner's (A)
iZu,Lotus,"[9, 10, 17]",[2],,,,[2],,,,64,1,0,T1,2,296737,2967372,Group Stage,Winner's (A)
Carpe,Lotus,"[7, 12]",,,,,,,,,51,2,1,T1,2,296737,2967372,Group Stage,Winner's (A)
Dep,Lotus,"[8, 10, 15, 17]",,,,[15],,,,,52,0,1,ZETA,2,296737,2967372,Group Stage,Winner's (A)
Laz,Lotus,"[11, 15, 16]",,,,,,,,,60,1,0,ZETA,2,296737,2967372,Group Stage,Winner's (A)
SugarZ3ro,Lotus,"[1, 2]",,,,,,,,,38,1,0,ZETA,2,296737,2967372,Group Stage,Winner's (A)
hiroronn,Lotus,,[1],,,,,,,,29,3,0,ZETA,2,296737,2967372,Group Stage,Winner's (A)
yuran,Lotus,[10],,,,,,,,,26,0,0,ZETA,2,296737,2967372,Group Stage,Winner's (A)
Rossy,Sunset,[18],[2],,,"[7, 20]",,,,,35,0,2,T1,3,296737,2967373,Group Stage,Winner's (A)
Sayaplayer,Sunset,"[7, 11, 17]",[6],,,[10],,,,,77,0,2,T1,3,296737,2967373,Group Stage,Winner's (A)
xccurate,Sunset,[10],,"[1, 16]",,,,,,,63,0,0,T1,3,296737,2967373,Group Stage,Winner's (A)
iZu,Sunset,"[8, 9, 10, 18]",,,,,,,,,44,2,0,T1,3,296737,2967373,Group Stage,Winner's (A)
Carpe,Sunset,"[6, 9, 15]",,[20],,[15],,,,,57,3,0,T1,3,296737,2967373,Group Stage,Winner's (A)
