Player Name,Agent Name,R,ACS,K,D,K/D +/–,+/–,ADR,HS%,FK,FK/FD +/–,+/–,Team Name,Map Name,Map #,Stage,Series,winner,rounds,Id
Kicks,Sova,"0.95
1.14
0.57","209
246
135","12
10
2","

15
9
6

","5
2
3","-3
+1
-4","144
163
105","22%
26%
14%","1
1
0","4
3
1","-3
-2
-1",Team Vitality,Ascent,2,Group Stage,Winner's (C),FNATIC,"1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0",10
Sayf,Kayo,"0.93
1.00
0.79","188
183
200","12
9
3","

14
8
6

","5
4
1","-2
+1
-3","117
119
113","27%
23%
36%","2
1
1","1
0
1","+1
+1
0",Team Vitality,Ascent,2,Group Stage,Winner's (C),FNATIC,"1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0",10
runneR,Jett,"0.70
0.65
0.80","205
182
253","11
6
5","

17
11
6

","4
2
2","-6
-5
-1","131
120
154","22%
22%
23%","2
2
0","3
2
1","-1
0
-1",Team Vitality,Ascent,2,Group Stage,Winner's (C),FNATIC,"1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0",10
Destrian,Omen,"0.50
0.57
0.34","90
90
92","5
3
2","

16
12
4

","10
8
2","-11
-9
-2","54
47
69","17%
8%
40%","0
0
0","3
1
2","-3
-1
-2",Team Vitality,Ascent,2,Group Stage,Winner's (C),FNATIC,"1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0",10
ceNder,Cypher,"0.42
0.41
0.44","106
119
83","6
4
2","

18
12
6

","3
2
1","-12
-8
-4","76
79
71","23%
20%
29%","1
1
0","1
1
0","0
0
0",Team Vitality,Ascent,2,Group Stage,Winner's (C),FNATIC,"1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0",10
Alfajer,Killjoy,"1.65
1.09
1.93","313
147
397","24
4
20","

8
4
4

","1
1
0","+16
0
+16","196
98
245","44%
43%
45%","3
0
3","0
0
0","+3
0
+3",FNATIC,Ascent,2,Group Stage,Winner's (C),FNATIC,"0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1",10
Chronicle,Kayo,"1.36
1.56
1.26","219
242
208","15
7
8","

8
2
6

","14
2
12","+7
+5
+2","127
144
119","28%
38%
23%","2
1
1","0
0
0","+2
+1
+1",FNATIC,Ascent,2,Group Stage,Winner's (C),FNATIC,"0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1",10
Boaster,Omen,"1.29
1.19
1.35","211
162
237","14
4
10","

9
3
6

","11
5
6","+5
+1
+4","145
105
165","32%
43%
30%","1
0
1","2
1
1","-1
-1
0",FNATIC,Ascent,2,Group Stage,Winner's (C),FNATIC,"0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1",10
Leo,Sova,"1.17
1.27
1.12","178
237
150","10
5
5","

8
3
5

","9
3
6","+2
+2
0","140
161
129","19%
11%
26%","1
1
0","0
0
0","+1
+1
0",FNATIC,Ascent,2,Group Stage,Winner's (C),FNATIC,"0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1",10
Derke,Jett,"1.13
1.93
0.73","255
420
173","17
9
8","

13
4
9

","2
1
1","+4
+5
-1","160
279
100","47%
63%
31%","5
3
2","4
0
4","+1
+3
-2",FNATIC,Ascent,2,Group Stage,Winner's (C),FNATIC,"0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1",10
Destrian,Astra,"1.01
1.33
0.88","250
233
258","14
5
9","

15
3
12

","5
0
5","-1
+2
-3","194
209
187","32%
33%
31%","2
0
2","0
0
0","+2
0
+2",Team Vitality,Breeze,1,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0",11
Kicks,Skye,"0.97
0.61
1.12","218
175
237","15
3
12","

14
4
10

","3
1
2","+1
-1
+2","122
109
127","42%
25%
50%","0
0
0","2
2
0","-2
-2
0",Team Vitality,Breeze,1,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0",11
runneR,Jett,"0.93
1.03
0.88","230
190
247","13
3
10","

14
4
10

","3
1
2","-1
-1
0","147
104
165","34%
23%
42%","2
1
1","3
1
2","-1
0
-1",Team Vitality,Breeze,1,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0",11
ceNder,Viper,"0.56
0.59
0.55","113
120
111","5
2
3","

14
4
10

","6
2
4","-9
-2
-7","76
71
78","20%
20%
20%","1
0
1","4
0
4","-3
0
-3",Team Vitality,Breeze,1,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0",11
Sayf,Cypher,"0.51
0.92
0.33","118
166
99","7
3
4","

15
3
12

","2
1
1","-8
0
-8","78
105
67","37%
17%
71%","1
0
1","2
1
1","-1
-1
0",Team Vitality,Breeze,1,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0",11
TakaS,Yoru,"1.65
1.60
1.77","393
380
427","26
18
8","

11
8
3

","5
4
1","+15
+10
+5","250
253
241","25%
24%
29%","3
2
1","2
2
0","+1
0
+1",Gentle Mates,Breeze,1,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1",11
nataNk,Phoenix,"1.34
1.15
1.78","263
230
345","18
11
7","

11
9
2

","1
1
0","+7
+2
+5","165
150
202","27%
24%
31%","5
3
2","3
2
1","+2
+1
+1",Gentle Mates,Breeze,1,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1",11
logaN,Cypher,"1.12
1.36
0.52","206
244
116","13
12
1","

10
6
4

","6
4
2","+3
+6
-3","138
159
87","42%
46%
30%","2
1
1","0
0
0","+2
+1
+1",Gentle Mates,Breeze,1,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1",11
beyAz,Sova,"0.89
1.00
0.62","113
135
63","6
5
1","

10
7
3

","9
7
2","-4
-2
-2","92
112
43","37%
43%
20%","0
0
0","1
1
0","-1
-1
0",Gentle Mates,Breeze,1,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1",11
Wailers,Viper,"0.85
0.97
0.56","156
191
73","9
9
0","

12
8
4

","6
3
3","-3
+1
-4","114
148
33","24%
28%
0%","1
1
0","0
0
0","+1
+1
0",Gentle Mates,Breeze,1,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1",11
Sayf,Viper,"1.32
1.35
1.23","238
237
244","14
10
4","

8
6
2

","3
2
1","+6
+4
+2","144
150
127","58%
61%
50%","3
3
0","3
2
1","0
+1
-1",Team Vitality,Sunset,3,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1",11
runneR,Raze,"1.18
1.12
1.38","211
202
240","13
10
3","

10
8
2

","2
1
1","+3
+2
+1","134
118
182","19%
19%
20%","2
1
1","0
0
0","+2
+1
+1",Team Vitality,Sunset,3,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1",11
Kicks,Skye,"0.98
1.10
0.62","142
178
34","9
8
1","

8
6
2

","5
4
1","+1
+2
-1","85
107
17","37%
41%
0%","0
0
0","2
1
1","-2
-1
-1",Team Vitality,Sunset,3,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1",11
ceNder,Omen,"0.96
0.82
1.39","177
158
238","10
7
3","

12
9
3

","5
3
2","-2
-2
0","114
105
142","23%
26%
18%","1
0
1","3
3
0","-2
-3
+1",Team Vitality,Sunset,3,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1",11
Destrian,Cypher,"0.75
0.75
0.73","141
166
68","7
6
1","

11
8
3

","6
3
3","-4
-2
-2","99
118
44","18%
18%
20%","1
1
0","1
1
0","0
0
0",Team Vitality,Sunset,3,Group Stage,Decider (C),Team Vitality,"1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1",11
logaN,Cypher,"1.08
0.63
1.23","193
6
256","10
0
10","

9
3
6

","2
1
1","+1
-3
+4","123
0
164","48%
 
48%","2
0
2","0
0
0","+2
0
+2",Gentle Mates,Sunset,3,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0",11
Wailers,Omen,"1.06
1.65
0.86","211
357
164","14
6
8","

10
3
7

","3
1
2","+4
+3
+1","138
219
112","44%
64%
33%","0
0
0","0
0
0","0
0
0",Gentle Mates,Sunset,3,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0",11
TakaS,Yoru,"1.02
0.51
1.18","221
210
225","12
3
9","

11
5
6

","5
1
4","+1
-2
+3","133
116
138","30%
33%
29%","2
1
1","2
2
0","0
-1
+1",Gentle Mates,Sunset,3,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0",11
nataNk,Raze,"0.66
1.04
0.54","110
171
90","6
3
3","

11
3
8

","1
0
1","-5
0
-5","74
122
59","25%
30%
21%","3
1
2","2
0
2","+1
+1
0",Gentle Mates,Sunset,3,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0",11
beyAz,Breach,"0.64
0.68
0.63","163
53
200","7
0
7","

12
3
9

","5
2
3","-5
-3
-2","102
47
120","23%
0%
29%","2
0
2","3
0
3","-1
0
-1",Gentle Mates,Sunset,3,Group Stage,Decider (C),Team Vitality,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0",11
marteen,Yoru,"0.89
0.76
0.95","225
217
229","12
3
9","

16
5
11

","8
3
5","-4
-2
-2","147
136
151","27%
29%
26%","4
1
3","1
0
1","+3
+1
+2",Karmine Corp,Bind,2,Group Stage,Decider (A),Karmine Corp,"1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0",12
N4RRATE,Raze,"0.87
0.76
0.91","209
168
227","13
4
9","

14
4
10

","0
0
0","-1
0
-1","134
84
155","24%
33%
22%","4
1
3","3
1
2","+1
0
+1",Karmine Corp,Bind,2,Group Stage,Decider (A),Karmine Corp,"1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0",12
MAGNUM,Skye,"0.81
0.90
0.78","130
185
108","7
3
4","

12
5
7

","9
1
8","-5
-2
-3","86
134
66","27%
56%
12%","0
0
0","1
1
0","-1
-1
0",Karmine Corp,Bind,2,Group Stage,Decider (A),Karmine Corp,"1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0",12
sh1n,Omen,"0.66
0.60
0.69","97
86
102","6
2
4","

12
5
7

","4
0
4","-6
-3
-3","61
55
64","45%
100%
33%","0
0
0","0
0
0","0
0
0",Karmine Corp,Bind,2,Group Stage,Decider (A),Karmine Corp,"1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0",12
tomaszy,Viper,"0.63
0.27
0.78","161
90
192","7
1
6","

16
6
10

","8
2
6","-9
-5
-4","119
68
141","26%
29%
25%","1
0
1","3
1
2","-2
-1
-1",Karmine Corp,Bind,2,Group Stage,Decider (A),Karmine Corp,"1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0",12
qRaxs,Kayo,"1.64
1.63
1.64","284
286
278","18
13
5","

8
6
2

","8
5
3","+10
+7
+3","177
181
168","21%
24%
16%","1
0
1","2
0
2","-1
0
-1",FUT Esports,Bind,2,Group Stage,Decider (A),Karmine Corp,"0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1",12
AtaKaptan,Omen,"1.62
1.64
1.56","301
331
231","20
15
5","

9
7
2

","6
6
0","+11
+8
+3","180
196
141","33%
29%
56%","2
1
1","0
0
0","+2
+1
+1",FUT Esports,Bind,2,Group Stage,Decider (A),Karmine Corp,"0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1",12
yetujey,Viper,"1.25
1.06
1.71","177
159
220","11
7
4","

7
5
2

","5
2
3","+4
+2
+2","120
110
144","33%
44%
24%","0
0
0","0
0
0","0
0
0",FUT Esports,Bind,2,Group Stage,Decider (A),Karmine Corp,"0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1",12
MrFaliN,Gekko,"1.09
1.06
1.15","229
198
306","14
8
6","

10
6
4

","8
5
3","+4
+2
+2","160
142
205","19%
28%
11%","2
2
0","3
3
0","-1
-1
0",FUT Esports,Bind,2,Group Stage,Decider (A),Karmine Corp,"0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1",12
cNed,Raze,"0.62
0.63
0.60","132
129
142","7
6
1","

11
8
3

","2
2
0","-4
-2
-2","100
100
99","31%
33%
27%","3
2
1","4
4
0","-1
-2
+1",FUT Esports,Bind,2,Group Stage,Decider (A),Karmine Corp,"0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1",12
MAGNUM,Cypher,"1.45
0.81
1.88","250
138
325","18
4
14","

13
7
6

","9
3
6","+5
-3
+8","162
98
205","33%
29%
34%","2
1
1","1
1
0","+1
0
+1",Karmine Corp,Sunset,3,Group Stage,Decider (A),Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1",12
marteen,Raze,"1.34
1.45
1.27","327
387
288","21
10
11","

16
7
9

","6
2
4","+5
+3
+2","209
233
193","23%
24%
23%","4
1
3","2
1
1","+2
0
+2",Karmine Corp,Sunset,3,Group Stage,Decider (A),Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1",12
sh1n,Omen,"1.12
0.74
1.36","189
99
249","15
3
12","

13
5
8

","4
3
1","+2
-2
+4","119
56
161","30%
29%
31%","3
1
2","1
0
1","+2
+1
+1",Karmine Corp,Sunset,3,Group Stage,Decider (A),Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1",12
tomaszy,Viper,"0.98
1.31
0.77","200
282
147","13
6
7","

15
7
8

","6
6
0","-2
-1
-1","138
205
94","35%
33%
38%","2
2
0","3
1
2","-1
+1
-2",Karmine Corp,Sunset,3,Group Stage,Decider (A),Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1",12
N4RRATE,Gekko,"0.88
0.71
0.99","147
124
163","13
5
8","

15
7
8

","5
2
3","-2
-2
0","123
88
146","35%
44%
32%","1
0
1","1
0
1","0
0
0",Karmine Corp,Sunset,3,Group Stage,Decider (A),Karmine Corp,"1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1",12
cNed,Raze,"1.12
0.70
1.74","304
268
360","22
11
11","

17
12
5

","4
3
1","+5
-1
+6","213
170
278","28%
36%
22%","1
1
0","2
1
1","-1
0
-1",FUT Esports,Sunset,3,Group Stage,Decider (A),Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0",12
MrFaliN,Omen,"1.01
1.00
1.03","229
275
160","17
11
6","

15
11
4

","5
2
3","+2
0
+2","130
160
85","27%
35%
14%","3
3
0","0
0
0","+3
+3
0",FUT Esports,Sunset,3,Group Stage,Decider (A),Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0",12
qRaxs,Fade,"0.82
0.93
0.67","169
166
176","12
7
5","

16
10
6

","4
3
1","-4
-3
-1","128
148
99","30%
35%
23%","4
1
3","3
2
1","+1
-1
+2",FUT Esports,Sunset,3,Group Stage,Decider (A),Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0",12
yetujey,Cypher,"0.71
0.58
0.90","184
132
265","12
5
7","

16
9
7

","6
3
3","-4
-4
0","120
88
169","24%
33%
17%","0
0
0","4
2
2","-4
-2
-2",FUT Esports,Sunset,3,Group Stage,Decider (A),Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0",12
AtaKaptan,Viper,"0.71
0.53
0.99","168
141
211","9
5
4","

16
10
6

","13
5
8","-7
-5
-2","128
93
180","21%
14%
29%","0
0
0","3
2
1","-3
-2
-1",FUT Esports,Sunset,3,Group Stage,Decider (A),Karmine Corp,"0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0",12
Mistic,Omen,"1.10
0.99
1.21","238
229
248","20
9
11","

16
11
5

","6
5
1","+4
-2
+6","160
142
177","47%
47%
48%","4
2
2","3
2
1","+1
0
+1",Team Liquid,Sunset,1,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0",13
Keiko,Raze,"0.93
0.62
1.24","199
127
272","16
5
11","

16
9
7

","0
0
0","0
-4
+4","128
96
160","17%
19%
15%","5
3
2","4
3
1","+1
0
+1",Team Liquid,Sunset,1,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0",13
Jamppi,Breach,"0.83
0.72
0.94","187
209
167","15
9
6","

17
9
8

","5
0
5","-2
0
-2","114
125
104","30%
28%
32%","1
0
1","1
0
1","0
0
0",Team Liquid,Sunset,1,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0",13
Enzo,Fade,"0.82
0.66
0.97","124
101
148","10
4
6","

14
9
5

","4
2
2","-4
-5
+1","86
74
97","17%
36%
8%","0
0
0","2
1
1","-2
-1
-1",Team Liquid,Sunset,1,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0",13
nAts,Cypher,"0.77
0.68
0.87","100
104
97","7
4
3","

15
8
7

","3
0
3","-8
-4
-4","88
86
89","29%
21%
38%","1
0
1","3
1
2","-2
-1
-1",Team Liquid,Sunset,1,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0",13
starxo,Fade,"1.35
1.54
1.16","256
310
202","22
14
8","

12
7
5

","8
1
7","+10
+7
+3","181
218
145","28%
31%
24%","1
0
1","2
1
1","-1
-1
0","Movistar KOI						
							(KOI)",Sunset,1,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1",13
sheydos,Cypher,"1.09
0.86
1.32","149
95
204","13
4
9","

12
8
4

","5
2
3","+1
-4
+5","110
91
130","29%
25%
32%","1
1
0","0
0
0","+1
+1
0","Movistar KOI						
							(KOI)",Sunset,1,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1",13
kamo,Raze,"1.06
0.61
1.51","212
108
316","18
4
14","

17
9
8

","2
1
1","+1
-5
+6","118
71
165","26%
40%
22%","8
4
4","4
3
1","+4
+1
+3","Movistar KOI						
							(KOI)",Sunset,1,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1",13
ShadoW,Breach,"1.00
1.05
0.94","176
206
147","14
8
6","

14
9
5

","11
5
6","0
-1
+1","108
107
108","12%
13%
12%","1
1
0","2
1
1","-1
0
-1","Movistar KOI						
							(KOI)",Sunset,1,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1",13
grubinho,Omen,"0.89
0.71
1.06","137
120
155","11
4
7","

13
9
4

","10
7
3","-2
-5
+3","82
70
93","52%
44%
58%","2
0
2","3
1
2","-1
-1
0","Movistar KOI						
							(KOI)",Sunset,1,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1",13
Jamppi,Viper,"0.99
1.10
0.86","241
293
184","18
12
6","

16
11
5

","5
2
3","+2
+1
+1","162
182
139","30%
27%
33%","4
3
1","2
0
2","+2
+3
-1",Team Liquid,Split,3,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0",13
Keiko,Raze,"0.94
0.64
1.27","176
149
207","15
7
8","

16
10
6

","3
1
2","-1
-3
+2","119
112
127","20%
25%
17%","4
2
2","3
3
0","+1
-1
+2",Team Liquid,Split,3,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0",13
nAts,Cypher,"0.93
0.65
1.24","180
161
201","14
6
8","

16
10
6

","10
3
7","-2
-4
+2","136
120
154","24%
21%
26%","2
1
1","1
0
1","+1
+1
0",Team Liquid,Split,3,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0",13
Mistic,Omen,"0.92
0.92
0.93","227
255
199","20
11
9","

18
10
8

","7
4
3","+2
+1
+1","127
153
99","11%
29%
1%","3
3
0","2
0
2","+1
+3
-2",Team Liquid,Split,3,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0",13
Enzo,Skye,"0.88
0.65
1.13","166
104
234","14
5
9","

14
9
5

","7
2
5","0
-4
+4","117
79
159","28%
31%
27%","2
0
2","0
0
0","+2
0
+2",Team Liquid,Split,3,Group Stage,Decider (B),KOI,"0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0",13
grubinho,Omen,"1.25
1.53
1.00","207
239
179","17
9
8","

14
6
8

","8
7
1","+3
+3
0","143
162
125","42%
50%
33%","2
1
1","2
1
1","0
0
0","Movistar KOI						
							(KOI)",Split,3,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1",13
kamo,Raze,"1.21
0.74
1.64","276
168
375","21
7
14","

19
9
10

","6
3
3","+2
-2
+4","180
118
236","21%
25%
19%","4
4
0","6
3
3","-2
+1
-3","Movistar KOI						
							(KOI)",Split,3,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1",13
sheydos,Viper,"1.16
1.04
1.26","180
164
197","16
7
9","

14
8
6

","4
2
2","+2
-1
+3","130
119
141","31%
25%
36%","0
0
0","3
2
1","-3
-2
-1","Movistar KOI						
							(KOI)",Split,3,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1",13
starxo,Fade,"0.90
0.95
0.86","187
205
172","13
7
6","

17
9
8

","11
3
8","-4
-2
-2","120
127
114","12%
22%
6%","1
0
1","3
0
3","-2
0
-2","Movistar KOI						
							(KOI)",Split,3,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1",13
ShadoW,Breach,"0.82
0.39
1.22","151
95
203","13
4
9","

17
9
8

","9
3
6","-4
-5
+1","85
60
109","34%
25%
41%","1
0
1","1
0
1","0
0
0","Movistar KOI						
							(KOI)",Split,3,Group Stage,Decider (B),KOI,"1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1",13
marteen,Raze,"1.38
1.25
1.47","324
315
331","24
10
14","

15
7
8

","4
3
1","+9
+3
+6","204
216
196","21%
22%
19%","5
2
3","3
1
2","+2
+1
+1",Karmine Corp,Sunset,1,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1",14
N4RRATE,Gekko,"1.36
1.19
1.49","256
247
263","20
8
12","

12
7
5

","8
2
6","+8
+1
+7","164
152
172","31%
36%
28%","3
2
1","1
0
1","+2
+2
0",Karmine Corp,Sunset,1,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1",14
MAGNUM,Cypher,"1.11
0.65
1.45","176
111
226","15
4
11","

11
6
5

","3
1
2","+4
-2
+6","112
84
133","24%
14%
30%","3
1
2","3
2
1","0
-1
+1",Karmine Corp,Sunset,1,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1",14
sh1n,Omen,"0.94
0.59
1.20","121
98
139","10
4
6","

11
7
4

","4
0
4","-1
-3
+2","82
66
94","31%
30%
31%","0
0
0","0
0
0","0
0
0",Karmine Corp,Sunset,1,Play-In Stage,Play-ins,Karmine Corp,"0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1",14
