Player Name,Map Name,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,Team Name,Map #,Id,Unique Enum,Stage,Series
cauanzin,Ascent,"[10, 16]",,,,,,,,,35,6,0,LOUD,3,295612,2956123,Group Stage,Winner's (B)
Less,Ascent,"[5, 12, 17]","[3, 18]",,,[12],,,,,88,1,1,LOUD,3,295612,2956123,Group Stage,Winner's (B)
C0M,Ascent,"[6, 17]",[5],,,,,,,,77,3,0,LEV,3,295612,2956123,Group Stage,Winner's (B)
tex,Ascent,[16],,,,,,,,,36,1,0,LEV,3,295612,2956123,Group Stage,Winner's (B)
Mazino,Ascent,"[11, 14]",,,,,,,,,44,0,1,LEV,3,295612,2956123,Group Stage,Winner's (B)
aspas,Ascent,"[13, 15, 16]","[19, 20]",,,,,,,,57,1,0,LEV,3,295612,2956123,Group Stage,Winner's (B)
kiNgg,Ascent,"[3, 13, 14]","[8, 12]",,,,,,,,47,1,0,LEV,3,295612,2956123,Group Stage,Winner's (B)
valyn,Sunset,"[1, 15]",[25],,,,,,,,30,5,1,G2,1,295617,2956171,Group Stage,Winner's (C)
JonahP,Sunset,"[2, 7]","[5, 16, 19]",,,[2],,,,,51,5,1,G2,1,295617,2956171,Group Stage,Winner's (C)
neT,Sunset,"[6, 10, 21, 23]",[9],,,,[9],,,,45,0,0,G2,1,295617,2956171,Group Stage,Winner's (C)
leaf,Sunset,"[2, 7, 23]","[3, 15, 17, 22]",,,,,,,,56,0,0,G2,1,295617,2956171,Group Stage,Winner's (C)
trent,Sunset,"[9, 26]","[4, 18]",,,,,,,,45,1,1,G2,1,295617,2956171,Group Stage,Winner's (C)
supamen,Sunset,"[4, 11]","[10, 14]",,,,,,,,40,2,1,EG,1,295617,2956171,Group Stage,Winner's (C)
Derrek,Sunset,"[2, 11, 13, 16]","[22, 24]",,,[22],[16],,,,46,0,0,EG,1,295617,2956171,Group Stage,Winner's (C)
jawgemo,Sunset,"[8, 12, 20, 27, 28]",[21],,,,,,,,53,0,1,EG,1,295617,2956171,Group Stage,Winner's (C)
NaturE,Sunset,"[13, 16, 22, 27]",[19],,,[25],[19],,,,41,7,1,EG,1,295617,2956171,Group Stage,Winner's (C)
Apoth,Sunset,"[12, 18]","[20, 25]",,,,,,,,47,0,0,EG,1,295617,2956171,Group Stage,Winner's (C)
valyn,Icebox,"[13, 18, 20]",[24],,,,,,,,57,2,2,G2,2,295617,2956172,Group Stage,Winner's (C)
JonahP,Icebox,[7],[14],,[21],,,,,,54,2,1,G2,2,295617,2956172,Group Stage,Winner's (C)
neT,Icebox,[16],,,,,,,,,29,2,0,G2,2,295617,2956172,Group Stage,Winner's (C)
leaf,Icebox,"[3, 10, 11, 17, 23]",[6],,,,,,,,66,0,0,G2,2,295617,2956172,Group Stage,Winner's (C)
trent,Icebox,"[3, 10, 18]",,,,,,,,,60,2,1,G2,2,295617,2956172,Group Stage,Winner's (C)
supamen,Icebox,"[8, 19, 20]","[1, 21, 24]",,,,"[8, 24]",,,,82,3,1,EG,2,295617,2956172,Group Stage,Winner's (C)
Derrek,Icebox,"[4, 6, 7, 9, 12, 23]",[15],,,,,,,,50,4,1,EG,2,295617,2956172,Group Stage,Winner's (C)
jawgemo,Icebox,"[1, 20]",,[5],,,,,,,34,0,0,EG,2,295617,2956172,Group Stage,Winner's (C)
NaturE,Icebox,[2],,,,,,,,,32,3,0,EG,2,295617,2956172,Group Stage,Winner's (C)
Apoth,Icebox,"[2, 9, 23]","[8, 19]",[22],,,,,,,64,0,1,EG,2,295617,2956172,Group Stage,Winner's (C)
wippie,Bind,"[4, 14, 24]",,,,,,,,,43,0,0,C9,1,295609,2956091,Group Stage,Decider (A)
vanity,Bind,"[1, 3, 17, 24, 25]","[16, 20]",,,,,,,,50,3,1,C9,1,295609,2956091,Group Stage,Decider (A)
Xeppaa,Bind,"[18, 22]",[12],,,[19],,,,,48,2,0,C9,1,295609,2956091,Group Stage,Decider (A)
jakee,Bind,"[1, 4, 12, 19]",,,,,,,,,39,4,1,C9,1,295609,2956091,Group Stage,Decider (A)
OXY,Bind,"[11, 16, 21]",[22],[2],,,,,,,55,1,1,C9,1,295609,2956091,Group Stage,Decider (A)
frz,Bind,"[10, 26]",[7],,,[26],[7],,[22],,42,0,2,MIBR,1,295609,2956091,Group Stage,Decider (A)
RgLMeister,Bind,"[13, 25, 26]","[19, 23]",,,,,,,,64,8,0,MIBR,1,295609,2956091,Group Stage,Decider (A)
artzin,Bind,"[3, 6, 11]",,,,[6],,,,,31,2,0,MIBR,1,295609,2956091,Group Stage,Decider (A)
mazin,Bind,"[7, 15, 23, 25]","[8, 14]",,,,,,,,50,1,0,MIBR,1,295609,2956091,Group Stage,Decider (A)
jzz,Bind,"[6, 13]",,,,,,,,,38,0,1,MIBR,1,295609,2956091,Group Stage,Decider (A)
wippie,Ascent,[2],,,,,,,,,49,2,1,C9,2,295609,2956092,Group Stage,Decider (A)
vanity,Ascent,"[3, 8, 17, 18, 21]",,,,,,,,,46,3,0,C9,2,295609,2956092,Group Stage,Decider (A)
Xeppaa,Ascent,"[3, 10, 11]",,[5],,,,,,,57,2,0,C9,2,295609,2956092,Group Stage,Decider (A)
jakee,Ascent,"[4, 11, 14, 15, 17, 19]",,,,"[4, 11]",,,,,60,0,2,C9,2,295609,2956092,Group Stage,Decider (A)
OXY,Ascent,"[4, 6, 20]",,,,,,,,,36,0,0,C9,2,295609,2956092,Group Stage,Decider (A)
frz,Ascent,"[3, 5, 6, 12, 18]",[13],,,,[6],,,,65,0,0,MIBR,2,295609,2956092,Group Stage,Decider (A)
RgLMeister,Ascent,,"[1, 4, 8, 16]",,,,[8],,,,62,4,1,MIBR,2,295609,2956092,Group Stage,Decider (A)
artzin,Ascent,"[12, 15, 18]",[22],[10],,,,,,,47,0,0,MIBR,2,295609,2956092,Group Stage,Decider (A)
mazin,Ascent,"[7, 15]",[14],,,,[15],,,,50,1,1,MIBR,2,295609,2956092,Group Stage,Decider (A)
jzz,Ascent,"[6, 9, 20]","[7, 11]",,,,,,,,60,4,1,MIBR,2,295609,2956092,Group Stage,Decider (A)
C0M,Split,[16],,,,,,,,,35,2,0,LEV,1,295614,2956141,Group Stage,Decider (B)
tex,Split,[13],,,,,,,,,37,2,0,LEV,1,295614,2956141,Group Stage,Decider (B)
Mazino,Split,,,,,,,,,,27,3,0,LEV,1,295614,2956141,Group Stage,Decider (B)
aspas,Split,,,"[4, 6]",,[6],,,,,66,2,0,LEV,1,295614,2956141,Group Stage,Decider (B)
kiNgg,Split,"[9, 10]","[1, 7]",,,,,,,,82,1,0,LEV,1,295614,2956141,Group Stage,Decider (B)
TenZ,Split,"[3, 11]",,,,[13],,,,,36,1,0,SEN,1,295614,2956141,Group Stage,Decider (B)
Sacy,Split,[5],[16],,,,,[16],,,40,0,1,SEN,1,295614,2956141,Group Stage,Decider (B)
Zellsis,Split,"[3, 11, 12, 15]",,[7],,[7],,,,,79,1,3,SEN,1,295614,2956141,Group Stage,Decider (B)
johnqt,Split,"[1, 10]",,[13],,,[4],,,,61,1,0,SEN,1,295614,2956141,Group Stage,Decider (B)
zekken,Split,"[2, 5, 8, 16]","[6, 14]",,,,,,,,125,1,2,SEN,1,295614,2956141,Group Stage,Decider (B)
C0M,Breeze,[17],,,,,,,,,38,2,1,LEV,2,295614,2956142,Group Stage,Decider (B)
tex,Breeze,"[6, 13, 19]",,,,,,,,,59,0,0,LEV,2,295614,2956142,Group Stage,Decider (B)
Mazino,Breeze,"[5, 12, 15]",[10],,,[15],,,,,68,6,1,LEV,2,295614,2956142,Group Stage,Decider (B)
aspas,Breeze,"[3, 16]","[2, 4, 11]",,,,,,,,60,0,0,LEV,2,295614,2956142,Group Stage,Decider (B)
kiNgg,Breeze,[16],[13],[1],,"[1, 5]",,,,,67,2,1,LEV,2,295614,2956142,Group Stage,Decider (B)
TenZ,Breeze,"[9, 18]",,,,,,,,,38,1,0,SEN,2,295614,2956142,Group Stage,Decider (B)
Sacy,Breeze,"[7, 18]",[9],,,,,,,,54,4,1,SEN,2,295614,2956142,Group Stage,Decider (B)
Zellsis,Breeze,"[5, 13]",,,,,[13],,,,35,1,0,SEN,2,295614,2956142,Group Stage,Decider (B)
johnqt,Breeze,"[3, 7]",,,,,,,,,51,0,0,SEN,2,295614,2956142,Group Stage,Decider (B)
zekken,Breeze,"[5, 15]",[1],[8],,,,,,,54,0,0,SEN,2,295614,2956142,Group Stage,Decider (B)
C0M,Bind,"[2, 4, 18, 21]",[19],,,,,,,,43,0,1,LEV,3,295614,2956143,Group Stage,Decider (B)
tex,Bind,"[2, 10, 12, 13, 21]",,,,,,,,,38,4,0,LEV,3,295614,2956143,Group Stage,Decider (B)
Mazino,Bind,"[3, 13]",[8],,,[8],,,,,33,1,1,LEV,3,295614,2956143,Group Stage,Decider (B)
aspas,Bind,"[4, 6, 11]",[1],[17],,[11],,,,,68,0,1,LEV,3,295614,2956143,Group Stage,Decider (B)
kiNgg,Bind,[8],[18],,,,,,,,45,1,0,LEV,3,295614,2956143,Group Stage,Decider (B)
TenZ,Bind,"[4, 14, 19]",,,,,,,,,49,0,1,SEN,3,295614,2956143,Group Stage,Decider (B)
Sacy,Bind,"[5, 9, 12, 13, 16]",[11],,,"[6, 13]",,,,,66,4,1,SEN,3,295614,2956143,Group Stage,Decider (B)
Zellsis,Bind,[8],,,,,,,,,45,5,0,SEN,3,295614,2956143,Group Stage,Decider (B)
johnqt,Bind,"[10, 20]",,,,[21],,,,,46,0,1,SEN,3,295614,2956143,Group Stage,Decider (B)
zekken,Bind,"[6, 14, 16, 18, 21]",[22],,,,,,,,71,0,0,SEN,3,295614,2956143,Group Stage,Decider (B)
valyn,Split,"[6, 11]",,,,,,,,,43,4,0,G2,1,295619,2956191,Group Stage,Decider (C)
JonahP,Split,"[2, 8]",,,,,,,,,23,0,0,G2,1,295619,2956191,Group Stage,Decider (C)
neT,Split,"[10, 15, 17]",[7],[19],,,[19],,,,65,0,0,G2,1,295619,2956191,Group Stage,Decider (C)
leaf,Split,"[9, 16, 21]","[4, 6, 20]",,,[20],,,,,90,0,1,G2,1,295619,2956191,Group Stage,Decider (C)
trent,Split,"[1, 4, 14, 17]",,,,,,,,,71,1,0,G2,1,295619,2956191,Group Stage,Decider (C)
Melser,Split,"[13, 17]",,,,,,,,,36,0,0,KRÜ,1,295619,2956191,Group Stage,Decider (C)
keznit,Split,"[3, 5, 13]",,,,,,,,,49,1,0,KRÜ,1,295619,2956191,Group Stage,Decider (C)
Klaus,Split,,,,,,,,,,36,4,0,KRÜ,1,295619,2956191,Group Stage,Decider (C)
Shyy,Split,"[3, 5, 7, 11]","[10, 14]",,,,[11],,,,63,0,0,KRÜ,1,295619,2956191,Group Stage,Decider (C)
mta,Split,"[11, 20]","[12, 18]",,,,,,,,49,1,0,KRÜ,1,295619,2956191,Group Stage,Decider (C)
valyn,Sunset,"[6, 13]",,,,,,,,,45,2,0,G2,2,295619,2956192,Group Stage,Decider (C)
JonahP,Sunset,"[4, 15, 16]","[7, 11]",,,,[15],,,,56,5,1,G2,2,295619,2956192,Group Stage,Decider (C)
neT,Sunset,"[2, 15, 17, 21]",[1],,,,,,,,57,0,0,G2,2,295619,2956192,Group Stage,Decider (C)
leaf,Sunset,[14],[3],,,,,,,,66,1,0,G2,2,295619,2956192,Group Stage,Decider (C)
trent,Sunset,"[10, 12, 21]",[20],,,,[10],,,,79,0,1,G2,2,295619,2956192,Group Stage,Decider (C)
Melser,Sunset,"[2, 20]",[8],,,,,,,,23,2,0,KRÜ,2,295619,2956192,Group Stage,Decider (C)
keznit,Sunset,"[5, 7, 9, 10, 11, 16]",[3],,,,,,,,78,0,0,KRÜ,2,295619,2956192,Group Stage,Decider (C)
Klaus,Sunset,,[1],,,,,[1],,,43,4,0,KRÜ,2,295619,2956192,Group Stage,Decider (C)
Shyy,Sunset,"[6, 9, 15]",,,,"[6, 12]",,,,,50,2,0,KRÜ,2,295619,2956192,Group Stage,Decider (C)
mta,Sunset,"[12, 17]",[18],,,,,,,,45,0,0,KRÜ,2,295619,2956192,Group Stage,Decider (C)
frz,Split,"[5, 6, 12, 14, 17]",[16],,,,,,,,60,1,0,MIBR,1,307572,3075721,Play-Ins,Play-ins
RgLMeister,Split,[5],[14],,,,,,,,45,2,0,MIBR,1,307572,3075721,Play-Ins,Play-ins
artzin,Split,"[3, 13, 17, 20]",[10],,,[13],,,,,51,0,2,MIBR,1,307572,3075721,Play-Ins,Play-ins
mazin,Split,"[9, 12, 19]",,,,,,,,,36,3,0,MIBR,1,307572,3075721,Play-Ins,Play-ins
jzz,Split,[13],[15],,,,,,,,45,0,1,MIBR,1,307572,3075721,Play-Ins,Play-ins
TenZ,Split,"[11, 20]","[1, 13]",,,,,,,,57,1,0,SEN,1,307572,3075721,Play-Ins,Play-ins
Sacy,Split,"[4, 5]",,,,[5],,,,,36,1,2,SEN,1,307572,3075721,Play-Ins,Play-ins
Zellsis,Split,"[4, 12, 15]",,,,,,,,,55,1,0,SEN,1,307572,3075721,Play-Ins,Play-ins
johnqt,Split,"[1, 8, 18, 20]",[3],,,,[3],,,,59,2,0,SEN,1,307572,3075721,Play-Ins,Play-ins
zekken,Split,"[2, 5, 18]","[6, 9, 15]",,,,,,,,80,0,2,SEN,1,307572,3075721,Play-Ins,Play-ins
frz,Ascent,"[1, 2]",,,,,[1],,,,44,1,0,MIBR,2,307572,3075722,Play-Ins,Play-ins
RgLMeister,Ascent,,[1],,,,,,,,31,1,0,MIBR,2,307572,3075722,Play-Ins,Play-ins
artzin,Ascent,"[2, 4, 10, 17, 18]",[3],,,,,,,,75,0,0,MIBR,2,307572,3075722,Play-Ins,Play-ins
mazin,Ascent,"[4, 16, 17]",,,,,,,,,44,2,0,MIBR,2,307572,3075722,Play-Ins,Play-ins
jzz,Ascent,"[5, 6, 10]",,,,,,,,,29,4,0,MIBR,2,307572,3075722,Play-Ins,Play-ins
TenZ,Ascent,"[4, 9, 16]","[1, 14]",,,,,,,,57,0,0,SEN,2,307572,3075722,Play-Ins,Play-ins
Sacy,Ascent,"[12, 19]",[7],,,,,,,,81,2,1,SEN,2,307572,3075722,Play-Ins,Play-ins
Zellsis,Ascent,[3],"[6, 16]",,,,[3],,,,45,3,2,SEN,2,307572,3075722,Play-Ins,Play-ins
johnqt,Ascent,[8],[17],,,[17],,,,,40,1,0,SEN,2,307572,3075722,Play-Ins,Play-ins
zekken,Ascent,"[3, 9, 11, 13, 15]","[12, 19]",,,,,,,,89,0,0,SEN,2,307572,3075722,Play-Ins,Play-ins
valyn,Sunset,,"[7, 15]",,,,[15],,,,41,2,0,G2,1,307573,3075731,Play-Ins,Play-ins
JonahP,Sunset,[2],[4],,,,,,,,52,0,0,G2,1,307573,3075731,Play-Ins,Play-ins
neT,Sunset,"[10, 11, 17, 19, 22]",,,,,,,,,49,2,0,G2,1,307573,3075731,Play-Ins,Play-ins
leaf,Sunset,[18],"[1, 2, 8]",,,,,,,,53,1,3,G2,1,307573,3075731,Play-Ins,Play-ins
trent,Sunset,"[9, 15]",[21],,,[8],,,,,75,2,2,G2,1,307573,3075731,Play-Ins,Play-ins
frz,Sunset,"[3, 4, 8, 12, 22]",,,,,,,,,72,1,2,MIBR,1,307573,3075731,Play-Ins,Play-ins
RgLMeister,Sunset,[15],,,,,,,,,35,5,0,MIBR,1,307573,3075731,Play-Ins,Play-ins
artzin,Sunset,"[9, 12, 18]",,,,,,,,,52,1,0,MIBR,1,307573,3075731,Play-Ins,Play-ins
mazin,Sunset,"[5, 6, 11, 13]",,,,,,,,,51,1,1,MIBR,1,307573,3075731,Play-Ins,Play-ins
jzz,Sunset,"[13, 14, 17, 22]","[10, 18, 20]",,,,,[10],,,70,3,1,MIBR,1,307573,3075731,Play-Ins,Play-ins
valyn,Split,"[1, 14, 26]","[8, 24]",,,,,,,,32,4,0,G2,2,307573,3075732,Play-Ins,Play-ins
JonahP,Split,"[6, 18, 27]",,,,,,,,,33,2,2,G2,2,307573,3075732,Play-Ins,Play-ins
neT,Split,[17],[15],,,,,,,,38,1,1,G2,2,307573,3075732,Play-Ins,Play-ins
leaf,Split,"[9, 12, 13, 14, 15, 19, 23]",[28],,,,,,,,63,2,1,G2,2,307573,3075732,Play-Ins,Play-ins
trent,Split,"[7, 13, 23]",[5],,,[24],,,,,60,2,1,G2,2,307573,3075732,Play-Ins,Play-ins
frz,Split,"[5, 7, 21]","[17, 25]",,,[17],,,,,47,2,1,MIBR,2,307573,3075732,Play-Ins,Play-ins
RgLMeister,Split,"[1, 3, 4, 16, 22, 26]",[2],,,,[1],,,,51,4,0,MIBR,2,307573,3075732,Play-Ins,Play-ins
artzin,Split,"[1, 9]",,,,[23],,,,,35,0,1,MIBR,2,307573,3075732,Play-Ins,Play-ins
mazin,Split,"[5, 11, 15]",,,,[5],,,,,30,6,0,MIBR,2,307573,3075732,Play-Ins,Play-ins
jzz,Split,"[3, 4, 6, 8, 16, 28]",[11],[23],,,,,,,68,1,0,MIBR,2,307573,3075732,Play-Ins,Play-ins
valyn,Breeze,,[7],,,,"[7, 12]",,,,28,1,2,G2,3,307573,3075733,Play-Ins,Play-ins
JonahP,Breeze,"[1, 6, 19]",[8],,,,,,,,47,2,1,G2,3,307573,3075733,Play-Ins,Play-ins
neT,Breeze,"[6, 9, 11, 12, 14, 16, 19, 23]",,,,,,,,,68,0,1,G2,3,307573,3075733,Play-Ins,Play-ins
leaf,Breeze,[5],,[4],,,,,,,44,1,0,G2,3,307573,3075733,Play-Ins,Play-ins
trent,Breeze,[18],,[13],,,,,,,39,3,0,G2,3,307573,3075733,Play-Ins,Play-ins
frz,Breeze,[12],"[1, 23]",,,,[1],,,,36,0,0,MIBR,3,307573,3075733,Play-Ins,Play-ins
RgLMeister,Breeze,"[10, 21]","[12, 22]",,,,,,,,72,5,1,MIBR,3,307573,3075733,Play-Ins,Play-ins
artzin,Breeze,"[3, 6, 7, 22]",[20],"[8, 9]",,,,,,,76,0,1,MIBR,3,307573,3075733,Play-Ins,Play-ins
mazin,Breeze,"[2, 3]",,,,[8],,,,,40,2,1,MIBR,3,307573,3075733,Play-Ins,Play-ins
jzz,Breeze,[2],"[15, 19]",[17],,,,,,,73,3,0,MIBR,3,307573,3075733,Play-Ins,Play-ins
TenZ,Sunset,"[7, 9, 10, 14, 17, 20]",,,,,,,,,46,0,0,SEN,1,307574,3075741,Play-Ins,Play-ins
Sacy,Sunset,"[12, 16, 18, 19]",,,,,,,,,76,7,2,SEN,1,307574,3075741,Play-Ins,Play-ins
Zellsis,Sunset,"[2, 11, 18]",,[5],,,,[5],,,82,1,3,SEN,1,307574,3075741,Play-Ins,Play-ins
johnqt,Sunset,[19],,,,,,,,,42,1,0,SEN,1,307574,3075741,Play-Ins,Play-ins
zekken,Sunset,"[4, 20]","[3, 13]",,,,[21],,,,62,0,2,SEN,1,307574,3075741,Play-Ins,Play-ins
valyn,Sunset,[8],,,,,,,,,37,5,0,G2,1,307574,3075741,Play-Ins,Play-ins
JonahP,Sunset,,[3],[6],,,,,,,51,0,1,G2,1,307574,3075741,Play-Ins,Play-ins
neT,Sunset,[11],"[1, 21]",,,[2],,,,,39,1,0,G2,1,307574,3075741,Play-Ins,Play-ins
leaf,Sunset,"[2, 7, 8, 9, 11]","[5, 12]",,,,[12],,,,54,0,1,G2,1,307574,3075741,Play-Ins,Play-ins
trent,Sunset,[15],[10],,,[10],,,,,46,1,3,G2,1,307574,3075741,Play-Ins,Play-ins
TenZ,Breeze,[7],"[8, 14, 15]",,,,,[8],,,53,1,1,SEN,2,307574,3075742,Play-Ins,Play-ins
Sacy,Breeze,"[5, 12]",,,,,,,,,34,6,0,SEN,2,307574,3075742,Play-Ins,Play-ins
Zellsis,Breeze,"[12, 19]",[16],[13],,[18],,[13],,,51,0,1,SEN,2,307574,3075742,Play-Ins,Play-ins
johnqt,Breeze,[17],"[7, 19]",,,,,,,,55,2,1,SEN,2,307574,3075742,Play-Ins,Play-ins
zekken,Breeze,"[3, 5, 10, 22]",[18],,,,,,,,51,0,0,SEN,2,307574,3075742,Play-Ins,Play-ins
valyn,Breeze,"[17, 21]",,,,,,,,,47,5,0,G2,2,307574,3075742,Play-Ins,Play-ins
JonahP,Breeze,"[2, 4, 22]",,,,,,,,,44,1,1,G2,2,307574,3075742,Play-Ins,Play-ins
neT,Breeze,"[1, 2, 7, 11]","[8, 9, 17, 18]",,,,[17],,,,85,0,2,G2,2,307574,3075742,Play-Ins,Play-ins
leaf,Breeze,"[4, 12, 15, 20, 21, 22]",[11],,,,,,,,58,0,0,G2,2,307574,3075742,Play-Ins,Play-ins
trent,Breeze,"[6, 13]",[10],[3],,[12],,[3],,,75,4,0,G2,2,307574,3075742,Play-Ins,Play-ins
TenZ,Split,[15],,,,,,,,,44,0,0,SEN,3,307574,3075743,Play-Ins,Play-ins
Sacy,Split,"[10, 17]","[3, 21]",,,,,,,,61,4,1,SEN,3,307574,3075743,Play-Ins,Play-ins
Zellsis,Split,"[6, 10, 12, 17, 21]",[2],,,,,,,,63,0,1,SEN,3,307574,3075743,Play-Ins,Play-ins
johnqt,Split,"[4, 5, 11]",,,,,,,,,56,0,0,SEN,3,307574,3075743,Play-Ins,Play-ins
zekken,Split,"[5, 6, 7, 11, 20]",,,,,,,,,68,0,2,SEN,3,307574,3075743,Play-Ins,Play-ins
valyn,Split,"[4, 12, 13, 17]",[19],,,[17],,,,,47,3,1,G2,3,307574,3075743,Play-Ins,Play-ins
JonahP,Split,"[14, 15]",,,,,,,,,24,4,0,G2,3,307574,3075743,Play-Ins,Play-ins
neT,Split,"[1, 3, 12, 13, 19]",,[2],,,,,,,57,1,0,G2,3,307574,3075743,Play-Ins,Play-ins
leaf,Split,"[14, 17]",[8],[16],,,,,,,39,0,0,G2,3,307574,3075743,Play-Ins,Play-ins
trent,Split,,,,,[4],,,,,44,1,1,G2,3,307574,3075743,Play-Ins,Play-ins
supamen,Ascent,"[10, 12, 17]","[7, 11]",,,[7],,,,,81,3,0,EG,1,303087,3030871,Playoffs,Semifinals
Derrek,Ascent,"[4, 5, 17]",,,,[17],,,,,59,1,0,EG,1,303087,3030871,Playoffs,Semifinals
jawgemo,Ascent,"[3, 11, 12, 19]",[15],[8],,,,,,,88,0,0,EG,1,303087,3030871,Playoffs,Semifinals
NaturE,Ascent,[9],,,,,,,,,38,1,0,EG,1,303087,3030871,Playoffs,Semifinals
Apoth,Ascent,"[1, 2, 18]",[10],,,[10],,,,,57,0,1,EG,1,303087,3030871,Playoffs,Semifinals
saadhak,Ascent,,[3],,,,,,,,48,0,0,LOUD,1,303087,3030871,Playoffs,Semifinals
Quick,Ascent,[13],,,,,,,,,26,0,0,LOUD,1,303087,3030871,Playoffs,Semifinals
tuyz,Ascent,"[2, 3, 17, 18]",[6],,,[18],[3],,,,64,2,1,LOUD,1,303087,3030871,Playoffs,Semifinals
cauanzin,Ascent,[18],[7],,,,,,,,43,2,0,LOUD,1,303087,3030871,Playoffs,Semifinals
Less,Ascent,"[14, 16]",,,,,,,,,47,0,0,LOUD,1,303087,3030871,Playoffs,Semifinals
supamen,Icebox,"[15, 17]",,,,[18],,,,,44,0,1,EG,2,303087,3030872,Playoffs,Semifinals
Derrek,Icebox,"[12, 18]",,,,,,,,,40,6,0,EG,2,303087,3030872,Playoffs,Semifinals
jawgemo,Icebox,"[6, 8, 9, 19]",[3],,,,,,,,51,0,0,EG,2,303087,3030872,Playoffs,Semifinals
NaturE,Icebox,,,,,,,,,,31,2,0,EG,2,303087,3030872,Playoffs,Semifinals
Apoth,Icebox,"[9, 12]","[5, 11, 14]",,,,,,,,66,0,0,EG,2,303087,3030872,Playoffs,Semifinals
saadhak,Icebox,[16],[18],,,,,,,,45,3,2,LOUD,2,303087,3030872,Playoffs,Semifinals
Quick,Icebox,[10],,,,,,,,,46,0,1,LOUD,2,303087,3030872,Playoffs,Semifinals
tuyz,Icebox,"[2, 3, 10, 15]",[17],,,,[3],,,,65,5,0,LOUD,2,303087,3030872,Playoffs,Semifinals
cauanzin,Icebox,"[1, 6, 13, 15]",,[4],,,,,,,54,0,1,LOUD,2,303087,3030872,Playoffs,Semifinals
Less,Icebox,"[3, 7, 12, 16]",,,,,[12],,,,66,1,1,LOUD,2,303087,3030872,Playoffs,Semifinals
supamen,Sunset,,,,,,,,,,23,0,0,EG,3,303087,3030873,Playoffs,Semifinals
Derrek,Sunset,"[3, 4, 7, 9]",[16],[12],,,,[12],,,79,4,0,EG,3,303087,3030873,Playoffs,Semifinals
jawgemo,Sunset,,[15],,,,,,,,31,2,0,EG,3,303087,3030873,Playoffs,Semifinals
NaturE,Sunset,"[13, 18]",,,,,,,,,36,3,0,EG,3,303087,3030873,Playoffs,Semifinals
Apoth,Sunset,,[3],[10],,,,,,,63,0,0,EG,3,303087,3030873,Playoffs,Semifinals
saadhak,Sunset,"[1, 4, 17]",[12],,,,,,,,62,1,2,LOUD,3,303087,3030873,Playoffs,Semifinals
Quick,Sunset,[4],"[2, 7]",,,,,,,,58,1,2,LOUD,3,303087,3030873,Playoffs,Semifinals
tuyz,Sunset,"[6, 8, 16]",,,,,,,,,65,0,0,LOUD,3,303087,3030873,Playoffs,Semifinals
cauanzin,Sunset,,[5],[18],,,,,,,45,1,0,LOUD,3,303087,3030873,Playoffs,Semifinals
Less,Sunset,"[5, 11, 16]",[15],[13],,,,,,,72,2,1,LOUD,3,303087,3030873,Playoffs,Semifinals
crashies,Sunset,"[2, 11, 12, 19]","[7, 22]",,,,[1],,,,38,0,2,NRG,1,303088,3030881,Playoffs,Semifinals
Victor,Sunset,"[18, 21]","[13, 25]",,,,,,,,33,1,0,NRG,1,303088,3030881,Playoffs,Semifinals
Marved,Sunset,"[3, 8, 11, 14, 18, 19, 27]",,,,,,,,,43,1,1,NRG,1,303088,3030881,Playoffs,Semifinals
Ethan,Sunset,"[7, 12]",,,,,[12],,,,27,7,1,NRG,1,303088,3030881,Playoffs,Semifinals
Demon1,Sunset,"[1, 2, 15, 27, 30]",,,,,,,,,45,0,0,NRG,1,303088,3030881,Playoffs,Semifinals
TenZ,Sunset,"[10, 15, 16, 22, 23, 28, 30]",,[24],,,,,,,64,0,0,SEN,1,303088,3030881,Playoffs,Semifinals
Sacy,Sunset,"[20, 26]",[17],,,,,,,,44,9,0,SEN,1,303088,3030881,Playoffs,Semifinals
Zellsis,Sunset,"[3, 19]",,,,,,,,,39,1,1,SEN,1,303088,3030881,Playoffs,Semifinals
johnqt,Sunset,"[2, 10, 12, 16, 27, 29]",,,,,,,,,39,0,0,SEN,1,303088,3030881,Playoffs,Semifinals
zekken,Sunset,"[5, 6, 15, 23, 26, 28]","[21, 30]",[1],,,,,,,62,0,3,SEN,1,303088,3030881,Playoffs,Semifinals
crashies,Ascent,"[4, 17, 21]",,,,,,,,,45,2,1,NRG,2,303088,3030882,Playoffs,Semifinals
Victor,Ascent,"[3, 5, 17, 19]",,,,,[5],,,,58,0,0,NRG,2,303088,3030882,Playoffs,Semifinals
Marved,Ascent,"[1, 8]",,,,,,,,,29,0,0,NRG,2,303088,3030882,Playoffs,Semifinals
Ethan,Ascent,"[1, 6, 10, 13, 15]","[3, 4]",[14],,,,,,,75,6,2,NRG,2,303088,3030882,Playoffs,Semifinals
Demon1,Ascent,"[5, 9, 13, 21]",[19],,,,,,,,54,1,0,NRG,2,303088,3030882,Playoffs,Semifinals
TenZ,Ascent,"[1, 16]",,,,,,,,,59,2,0,SEN,2,303088,3030882,Playoffs,Semifinals
Sacy,Ascent,[12],[1],,,[1],,,,,54,2,1,SEN,2,303088,3030882,Playoffs,Semifinals
